game,date,time,field,bracket,ROUND,team,SCORE
3767919,04/12/2015,1:30 PM,Abraham Lincoln High Sch,B2,1,Lansing B,
3767919,04/12/2015,1:30 PM,Abraham Lincoln High Sch,B2,2,Warriors B,
3767755,04/12/2015,1:30 PM,Cedar Hill Park,A1,2,Horsham A,
3767755,04/12/2015,1:30 PM,Cedar Hill Park,A1,2,Spartan A,
3767891,04/12/2015,1:30 PM,William Penn Middle Scho,B1,1,Lower Bucks B,
3767891,04/12/2015,1:30 PM,William Penn Middle Scho,B1,2,Horsham B,
3767846,04/12/2015,1:30 PM,Perk Valley Middle Schoo,A3,2,Perkiomen Valley A,
3767846,04/12/2015,1:30 PM,Perk Valley Middle Schoo,A3,2,Wissahickon A,
3767861,04/12/2015,1:30 PM,Twin Oaks Day Camp Field,A3,2,Warriors A,
3767861,04/12/2015,1:30 PM,Twin Oaks Day Camp Field,A3,1,Calvary A,
3768159,04/12/2015,1:30 PM,Newtown Elementary,B1,1,Council Rock B,
3768159,04/12/2015,1:30 PM,Newtown Elementary,B1,2,Spartan B,
3767745,04/12/2015,1:30 PM,Calvary AA,A1,2,Calvary A,
3767745,04/12/2015,1:30 PM,Calvary AA,A1,2,Perkiomen Valley A,
3767783,04/12/2015,1:30 PM,Deep Run,A2,2,Deep Run A,
3767783,04/12/2015,1:30 PM,Deep Run,A2,2,North Penn A,
3769593,04/12/2015,1:45 PM,Springfield - Church Rd,B2,1,Springfield B,
3769593,04/12/2015,1:45 PM,Springfield - Church Rd,B2,1,Ashbee B,
3768903,04/12/2015,1:45 PM,Lower Merion - Grass,B1,1,Asbee B,
3768903,04/12/2015,1:45 PM,Lower Merion - Grass,B1,1,Springfield B,
3768576,04/12/2015,2:00 PM,Souderton,B3,2,Souderton B,
3768576,04/12/2015,2:00 PM,Souderton,B3,2,North Penn B,
3771218,04/12/2015,2:45 PM,EA Stadium Turf,C2,1,Marple Newtown C,
3771218,04/12/2015,2:45 PM,EA Stadium Turf,C2,1,Aston C,
3769812,04/12/2015,2:45 PM,Haven - King Field Turf,B3,1,Haven B,
3769812,04/12/2015,2:45 PM,Haven - King Field Turf,B3,1,Ridley B,
3763178,04/12/2015,2:45 PM,Radnor Memorial Park,B1A,2,Radnor B,
3763178,04/12/2015,2:45 PM,Radnor Memorial Park,B1A,1,Haverford B,
3771109,04/12/2015,2:45 PM,Episcopal Academy Turf,C,1,Marple Newtown C,
3771109,04/12/2015,2:45 PM,Episcopal Academy Turf,C,1,Upper Merion C,
3771107,04/12/2015,2:45 PM,Encke Field,C,1,Radnor C,
3771107,04/12/2015,2:45 PM,Encke Field,C1,1,Springfield C,
3768901,04/12/2015,2:45 PM,Interboro,B1,1,Interboro B,
3768901,04/12/2015,2:45 PM,Interboro,B1,1,Ridley B,
3771220,04/12/2015,2:45 PM,Drexel Hill,C2,1,Drexel Hill C,
3771220,04/12/2015,2:45 PM,Drexel Hill,C2,1,Conshohocken C,
3768092,04/12/2015,3:00 PM,CBAA 1,A3,2,CBAA A,
3768092,04/12/2015,3:00 PM,CBAA 1,A3,2,Lower Bucks Blue A,
3768163,04/12/2015,3:00 PM,Deep Run,B1,1,Deep Run B,
3768163,04/12/2015,3:00 PM,Deep Run,B1,2,North Penn B,
3767770,04/12/2015,3:00 PM,Newtown Elementary,A2,2,Council Rock Blue A,
3767770,04/12/2015,3:00 PM,Newtown Elementary,A2,2,Souderton White A,
3760515,04/12/2015,3:00 PM,Ridley Municipal Park,A1,1,Ridley A,
3760515,04/12/2015,3:00 PM,Ridley Municipal Park,A1,1,Lower Bucks A,
3768607,04/12/2015,3:00 PM,Boyertown,B2,2,Boyertown B,
3768607,04/12/2015,3:00 PM,Boyertown,B2,1,Wissahickon B,
3767970,04/12/2015,3:00 PM,William Penn Middle Scho,B3,2,Lower Bucks White B,
3767970,04/12/2015,3:00 PM,William Penn Middle Scho,B3,2,Horsham B,
3771221,04/12/2015,3:30 PM,Springfield - Church Rd,C2,1,Springfield C,
3771221,04/12/2015,3:30 PM,Springfield - Church Rd,Green,1,Ridley C2 G,
3771111,04/12/2015,4:30 PM,Haverford,C,1,Haverford C,
3771111,04/12/2015,4:30 PM,Haverford,C,1,Haven C,
3761665,04/12/2015,4:30 PM,Ridley Municipal Park,A3,1,Ridley A,
3761665,04/12/2015,4:30 PM,Ridley Municipal Park,A3,1,Springfield A,
3767774,04/12/2015,4:30 PM,Newtown Elementary,A2,2,Council Rock White A,
3767774,04/12/2015,4:30 PM,Newtown Elementary,A2,2,Souderton Red A,
3767915,04/12/2015,4:30 PM,Deep Run,B2,2,Deep Run B,
3767915,04/12/2015,4:30 PM,Deep Run,B2,2,Souderton B,
3771108,04/12/2015,4:30 PM,Interboro,C,1,Interboro Black C,
3771108,04/12/2015,4:30 PM,Interboro,C,1,Ashbee C,
3768594,04/12/2015,4:30 PM,Boyertown,A2,2,Boyertown A,
3768594,04/12/2015,4:30 PM,Boyertown,A2,2,Warriors A,
3761639,04/18/2015,10:00 AM,Aston (Pennell Field),A2,2,Aston A,
3761639,04/18/2015,10:00 AM,Aston (Pennell Field),A2,2,Interboro A,
3760520,04/18/2015,10:00 AM,Conshohocken,A1,2,Conshohocken A,
3760520,04/18/2015,10:00 AM,Conshohocken,A1,2,Warriors A,
3761641,04/18/2015,10:00 AM,Rose Tree,A2,2,Rose Tree A,
3761641,04/18/2015,10:00 AM,Rose Tree,A2,2,Drexel Hill A,
3760521,04/18/2015,10:00 AM,Ridley Municipal Park,A1,2,Ridley A,
3760521,04/18/2015,10:00 AM,Ridley Municipal Park,A1,2,Haven A,
3761640,04/18/2015,10:00 AM,Heuser Field 1,A2,1,UpperMerion A,
3761640,04/18/2015,10:00 AM,Heuser Field 1,A2,2,StJoes A,
3760518,04/18/2015,10:00 AM,Gauntlett Center,A1,2,Marple A,
3760518,04/18/2015,10:00 AM,Gauntlett Center,A1,2,Lower Bucks A,
3767862,04/18/2015,10:00 AM,Twin Oaks Day Camp Field,A3,3,Warriors A,
3767862,04/18/2015,10:00 AM,Twin Oaks Day Camp Field,A3,3,Upper Moreland A,
3767852,04/18/2015,10:30 AM,Brooke Elementary School,A3,3,Spring-Ford A,
3767852,04/18/2015,10:30 AM,Brooke Elementary School,A3,2,Council Rock  A,
3767832,04/18/2015,10:30 AM,William Penn Middle Scho,A3,3,Lower Bucks Blue A,
3767832,04/18/2015,10:30 AM,William Penn Middle Scho,A3,3,North Penn A,
3750143,04/18/2015,10:30 AM,Springfield - Sabold,A1A,2,Springfield A,
3750143,04/18/2015,10:30 AM,Springfield - Sabold,A1A,1,Moorestown A,
3767935,04/18/2015,10:30 AM,Wissahickon,B2,2,Wissahickon B,
3767935,04/18/2015,10:30 AM,Wissahickon,B2,3,Phoenixville B,
3768596,04/18/2015,10:30 AM,Boyertown,A1,2,Boyertown A,
3768596,04/18/2015,10:30 AM,Boyertown,A1,3,Horsham A,
3763155,04/18/2015,10:30 AM,Boyertown,B1A,3,Boyertown B,
3763155,04/18/2015,10:30 AM,Boyertown,B1A,3,Spring-Ford B,
3767822,04/18/2015,10:30 AM,Cedar Hill Park,A3,3,Horsham A,
3767822,04/18/2015,10:30 AM,Cedar Hill Park,A3,2,Lansing A,
3763174,04/18/2015,10:30 AM,Perk Valley MS west,B1A,2,Perkiomen Valley B,
3763174,04/18/2015,10:30 AM,Perk Valley MS west,B1A,2,Wissahickon B,
3767753,04/18/2015,10:30 AM,Deep Run,A1,3,Deep Run A,
3767753,04/18/2015,10:30 AM,Deep Run,A1,3,Spartan A,
3750124,04/18/2015,10:30 AM,CBAA 1,A1A,2,CBAA  A,
3750124,04/18/2015,10:30 AM,CBAA 1,A1A,2,Radnor A,
3768000,04/18/2015,10:30 AM,Nathaniel Boileau Park,B3,3,Upper Moreland B,
3768000,04/18/2015,10:30 AM,Nathaniel Boileau Park,B3,3,CBAA B,
3767945,04/18/2015,10:30 AM,Newtown Elementary,B3,3,Council Rock B,
3767945,04/18/2015,10:30 AM,Newtown Elementary,B3,3,Souderton B,
3767900,04/18/2015,11:00 AM,Spartan,B1,3,Spartan B,
3767900,04/18/2015,11:00 AM,Spartan,B1,2,Lower Bucks B,
3767975,04/18/2015,11:00 AM,Hardy Bush Fields,B3,3,New Hope B,
3767975,04/18/2015,11:00 AM,Hardy Bush Fields,B3,3,Perkiomen Valley B,
3763166,04/18/2015,11:00 AM,Haverford High School,B1A,2,Haverford B,
3763166,04/18/2015,11:00 AM,Haverford High School,B1A,2,Rose Tree B,
3761669,04/18/2015,11:45 AM,Ridley Municipal Park,A3,2,Ridley A,
3761669,04/18/2015,11:45 AM,Ridley Municipal Park,A3,2,Radnor White A,
3767960,04/18/2015,12:00 PM,Abraham Lincoln High Sch,B3,3,Lansing B,
3767960,04/18/2015,12:00 PM,Abraham Lincoln High Sch,B3,2,Wissahickon Gold B,
3767794,04/18/2015,12:00 PM,PMYC Clubhouse Field,A2,3,Phoenixville A,
3767794,04/18/2015,12:00 PM,PMYC Clubhouse Field,A2,3,Souderton White A,
3768597,04/18/2015,12:00 PM,Boyertown,A2,3,Boyertown A,
3768597,04/18/2015,12:00 PM,Boyertown,A2,3,Council Rock White A,
3770125,04/18/2015,12:00 PM,CBAA 1,A1,2,CBAA A,
3770125,04/18/2015,12:00 PM,CBAA 1,A1,3,Perkiomen Valley A,
3767884,04/18/2015,12:00 PM,Deep Run,B1,2,Deep Run B,
3767884,04/18/2015,12:00 PM,Deep Run,B1,2,Council Rock B,
3767780,04/18/2015,12:00 PM,CCLC,A2,3,Crooked Crosse A,
3767780,04/18/2015,12:00 PM,CCLC,A2,3,Souderton Red A,
3767928,04/18/2015,12:00 PM,Nathaniel Boileau Park,B2,3,Upper Moreland B,
3767928,04/18/2015,12:00 PM,Nathaniel Boileau Park,B2,3,CBAA B,
3767788,04/18/2015,12:00 PM,William Penn Middle Scho,A2,3,Lower Bucks A,
3767788,04/18/2015,12:00 PM,William Penn Middle Scho,A2,3,North Penn A,
3760519,04/18/2015,12:00 PM,Shipley Farms 1,A1,2,Ashbee A,
3760519,04/18/2015,12:00 PM,Shipley Farms 1,A1,2,Wissahickon A,
3767847,04/18/2015,12:00 PM,Perk Valley Middle Schoo,A3,3,Perkiomen Valley A,
3767847,04/18/2015,12:00 PM,Perk Valley Middle Schoo,A3,2,Lower Bucks White A,
3767799,04/18/2015,12:00 PM,Brooke Elementary School,A2,3,Spring-Ford A,
