game,date,time,field,bracket,ROUND,team,SCORE
5200178,4/26/15,9:15 AM,Stellos Stadium,Boys U13 B1,3,Londonderry Boys U13 Hawks,
5182997,4/26/15,9:15 AM,Houston Field #3,Girls U13 B,3,Hopkinton U13 Girls,
5182997,4/26/15,9:15 AM,Houston Field #3,Girls U13 B,3,MPAL U13,
5200965,4/26/15,9:15 AM,Souhegan HS,Boys U11 B2,3,Amherst U11B - Black,
5200965,4/26/15,9:15 AM,Souhegan HS,Boys U11 B2,3,Laconia Sachems,
5194128,4/26/15,9:30 AM,Exeter High School,Boys U13 B2,3,Exeter,
5194128,4/26/15,9:30 AM,Exeter High School,Boys U13 B2,3,Bow,
5187773,4/26/15,10:00 AM,E. Derry Memorial School,Girls U9 B,3,Derry,
5187773,4/26/15,10:00 AM,E. Derry Memorial School,Girls U9 B,3,Amherst U9B - Black,
5187255,4/26/15,10:00 AM,Donati Field,Boys U13 A,2,Hooksett,
5187255,4/26/15,10:00 AM,Donati Field,Boys U13 A,3,Amherst U13A - Gold,
5200177,4/26/15,10:00 AM,Portsmouth High,Boys U13 B1,2,Seacoast,
5200177,4/26/15,10:00 AM,Portsmouth High,Boys U13 B1,3,Hopkinton U13 Boys,
5187417,4/26/15,10:00 AM,LRLC The Meadows,Boys U11 B1,3,Lakes Region Lacrosse Club,
5187417,4/26/15,10:00 AM,LRLC The Meadows,Boys U11 B1,3,ORYA White,
5182998,4/26/15,10:00 AM,Dover Fisk Field,Girls U13 B,3,Cocheco,
5182998,4/26/15,10:00 AM,Dover Fisk Field,Girls U13 B,2,Abenaki-Wolfeboro,
5183002,4/26/15,10:00 AM,Shea Field,Girls U13 B,1,CONVAL LYNX,
5183002,4/26/15,10:00 AM,Shea Field,Girls U13 B,3,Plymouth Youth Lacrosse,
5200179,4/26/15,10:00 AM,Bellamy 3,Boys U13 B1,3,Cocheco,
5200179,4/26/15,10:00 AM,Bellamy 3,Boys U13 B1,2,Hampstead,
5182887,4/26/15,10:15 AM,New Hampton School Turf,Girls U15 B,3,Lakes Region Lacrosse Club,
5182887,4/26/15,10:15 AM,New Hampton School Turf,Girls U15 B,3,MYL Girls U15B Junior Tomahawks,
5200257,4/26/15,10:15 AM,Coe-Brown Lower,Boys U15 B,3,Goffstown,
5200257,4/26/15,10:15 AM,Coe-Brown Lower,Boys U15 B,3,Black Bear,
5182166,4/26/15,10:30 AM,Griffin Park,Boys U15 A,3,Windham U15,
5182166,4/26/15,10:30 AM,Griffin Park,Boys U15 A,3,Salem Snipers,
5200968,4/26/15,10:30 AM,Bridge Road,Boys U11 B2,3,Plymouth Youth Lacrosse,
5200968,4/26/15,10:30 AM,Bridge Road,Boys U11 B2,3,MPAL U11 White,
5187778,4/26/15,10:30 AM,Searles School,Girls U9 B,3,Windham U9 Yale,
5187778,4/26/15,10:30 AM,Searles School,Girls U9 B,3,MPAL U9 Blue,
5183132,4/26/15,10:30 AM,Houston Field #3,Girls U11 B,3,Hopkinton U11 Girls,
5183132,4/26/15,10:30 AM,Houston Field #3,Girls U11 B,3,MPAL U11 Blue,
5194122,4/26/15,10:30 AM,LLA - Sawmill Brook,Boys U13 B2,3,Litchfield U13,
5194122,4/26/15,10:30 AM,LLA - Sawmill Brook,Boys U13 B2,3,Peterborough,
5208173,4/26/15,10:30 AM,Reeds 4,Boys U9 B,3,MYL Boys U9B Junior Tomahawks 2,
5208173,4/26/15,10:30 AM,Reeds 4,Boys U9 B,3,Laconia Sachems,
5208170,4/26/15,10:30 AM,Brewster Academy Turf,Boys U9 B,3,Abenaki-Wolfeboro,
5208170,4/26/15,10:30 AM,Brewster Academy Turf,Boys U9 B,3,Derry U9B - White,
5187772,4/26/15,10:30 AM,West Road Field #2,Girls U9 B,3,Londonderry Girls U9 Vipers,
5187772,4/26/15,10:30 AM,West Road Field #2,Girls U9 B,3,MYL Girls U9B Junior Tomahawks,
5187416,4/26/15,10:30 AM,Nichols Field,Boys U11 B1,3,Hollis Brookline,
5187416,4/26/15,10:30 AM,Nichols Field,Boys U11 B1,3,Hampton Lacrosse - Hounds,
5200173,4/26/15,10:30 AM,Bedford HS,Boys U13 B1,3,Bedford,
5200173,4/26/15,10:30 AM,Bedford HS,Boys U13 B1,3,Hampton Lacrosse - Rip Tide,
5200964,4/26/15,10:30 AM,East Road Fields,Boys U11 B2,3,Rattlers U11 Maroon,
5200964,4/26/15,10:30 AM,East Road Fields,Boys U11 B2,3,Merrimack Valley Blue Storm,
5211062,4/26/15,10:30 AM,Souhegan HS,Boys U13 C,3,Amherst U13C - White,
5211062,4/26/15,10:30 AM,Souhegan HS,Boys U13 C,3,Exeter,
5182882,4/26/15,10:30 AM,Bolton Field,Girls U15 B,3,JSG U15G,
5182882,4/26/15,10:30 AM,Bolton Field,Girls U15 B,3,ORYA White,
5194127,4/26/15,10:30 AM,L'Derry Middle School,Boys U13 B2,3,Londonderry Boys U13 Ravens,
5194127,4/26/15,10:30 AM,L'Derry Middle School,Boys U13 B2,3,MYL Boys U13B Junior Tomahawks,
5187259,4/26/15,10:30 AM,Stellos Stadium,Boys U13 A,3,Nashua - White,
5187259,4/26/15,10:30 AM,Stellos Stadium,Boys U13 A,3,Pelham Outlaws,
5187412,4/26/15,10:30 AM,Sodexho Field,Boys U11 B1,3,Keene Crush Orange,
5187412,4/26/15,10:30 AM,Sodexho Field,Boys U11 B1,3,Pelham Outlaws,
5183082,4/26/15,10:30 AM,Nashua Road,Girls U13 A,3,Windham U13 Duke,
5183082,4/26/15,10:30 AM,Nashua Road,Girls U13 A,3,Nashua - Purple,
5182657,4/26/15,10:30 AM,Depot Road Field,Boys U11 A,3,Hampstead,
5182657,4/26/15,10:30 AM,Depot Road Field,Boys U11 A,3,Amherst U11A - Gold,
5208169,4/26/15,10:30 AM,Memorial HS,Boys U9 B,3,MPAL U9 White,
5208169,4/26/15,10:30 AM,Memorial HS,Boys U9 B,3,Litchfield U9,
5183136,4/26/15,10:30 AM,Martin Field,Girls U11 B,3,Concord Crush Black,
5183136,4/26/15,10:30 AM,Martin Field,Girls U11 B,3,Bow,
5187847,4/26/15,10:30 AM,Memorial Field,Boys U9 A,3,Concord Crush Orange,
5187847,4/26/15,10:30 AM,Memorial Field,Boys U9 A,3,Bedford,
5187415,4/26/15,10:45 AM,Salem HS,Boys U11 B1,3,Salem Snipers,
5187415,4/26/15,10:45 AM,Salem HS,Boys U11 B1,3,Londonderry Boys U11 Lynx,
5187844,4/26/15,11:00 AM,N. River Road Field,Boys U9 A,3,Milford U9A - Blue,
5187844,4/26/15,11:00 AM,N. River Road Field,Boys U9 A,3,Rattlers U9 Black,
5208177,4/26/15,11:00 AM,Muldoon Park U9 Field,Boys U9 B,3,Pelham Outlaws,
5208177,4/26/15,11:00 AM,Muldoon Park U9 Field,Boys U9 B,2,Hudson Hawks White,
5187260,4/26/15,11:00 AM,Laurier St Field,Boys U13 A,3,Goffstown,
5187260,4/26/15,11:00 AM,Laurier St Field,Boys U13 A,3,Bedford,
5200266,4/26/15,11:00 AM,Exeter High School,Boys U15 B,3,Exeter,
5200266,4/26/15,11:00 AM,Exeter High School,Boys U15 B,3,Bow,
5211065,4/26/15,11:00 AM,Presentation of Mary,Boys U13 C,3,Hudson Hawks,
5211065,4/26/15,11:00 AM,Presentation of Mary,Boys U13 C,3,Pelham Outlaws,
5183138,4/26/15,11:15 AM,E. Derry Memorial School,Girls U11 B,3,Derry,
5183138,4/26/15,11:15 AM,E. Derry Memorial School,Girls U11 B,3,Bedford,
5194123,4/26/15,11:15 AM,Donati Field,Boys U13 B2,3,Hooksett,
5194123,4/26/15,11:15 AM,Donati Field,Boys U13 B2,3,Abenaki-Wolfeboro,
5200263,4/26/15,11:15 AM,Portsmouth High,Boys U15 B,3,Seacoast,
5200263,4/26/15,11:15 AM,Portsmouth High,Boys U15 B,3,Keene Crush,
5200901,4/26/15,11:15 AM,Bellamy 3,Boys U11 C,3,Cocheco,
5200901,4/26/15,11:15 AM,Bellamy 3,Boys U11 C,3,Exeter - White,
5211064,4/26/15,11:30 AM,Coe-Brown Lower,Boys U13 C,3,Black Bear,
5211064,4/26/15,11:30 AM,Coe-Brown Lower,Boys U13 C,2,Concord Crush White,
5187774,4/26/15,11:30 AM,New Hampton School Turf,Girls U9 B,3,Lakes Region Lacrosse Club,
5187774,4/26/15,11:30 AM,New Hampton School Turf,Girls U9 B,3,Nashua - Purple,
5182880,4/26/15,11:45 AM,Laconia HS,Girls U15 B,3,Laconia Sachems,
5182880,4/26/15,11:45 AM,Laconia HS,Girls U15 B,3,Nashua,
5182169,4/26/15,11:45 AM,Depot Road Field,Boys U15 A,3,Hampstead,
5182169,4/26/15,11:45 AM,Depot Road Field,Boys U15 A,3,Bedford,
5187849,4/26/15,11:45 AM,Humphrey Field,Boys U9 A,3,Derry U9A,
5187849,4/26/15,11:45 AM,Humphrey Field,Boys U9 A,3,Amherst U9A - Gold,
5211060,4/26/15,11:45 AM,Bedford HS,Boys U13 C,3,Bedford,
5211060,4/26/15,11:45 AM,Bedford HS,Boys U13 C,3,Derry U13C,
5187779,4/26/15,11:45 AM,Martin Field,Girls U9 B,3,Concord Crush Black,
5187779,4/26/15,11:45 AM,Martin Field,Girls U9 B,3,Bow,
5211063,4/26/15,11:45 AM,Stellos Stadium,Boys U13 C,2,Nashua - Black,
5211063,4/26/15,11:45 AM,Stellos Stadium,Boys U13 C,3,Merrimack Valley Blue Storm,
5183008,4/26/15,11:45 AM,Bolton Field,Girls U13 B,3,JSG U13G,
5183008,4/26/15,11:45 AM,Bolton Field,Girls U13 B,3,Merrimack Valley Blue Storm,
5208176,4/26/15,11:45 AM,East Road Fields,Boys U9 B,3,Rattlers U9 White,
5208176,4/26/15,11:45 AM,East Road Fields,Boys U9 B,3,Hooksett,
5208182,4/26/15,11:45 AM,Memorial HS,Boys U9 B,3,MPAL U9,
5208182,4/26/15,11:45 AM,Memorial HS,Boys U9 B,3,Londonderry Boys U9 Cougars,
5183135,4/26/15,11:45 AM,Nashua Road,Girls U11 B,3,Windham U11 Syracuse,
5183135,4/26/15,11:45 AM,Nashua Road,Girls U11 B,3,Laconia Sachems,
5187775,4/26/15,11:45 AM,Phanzone,Girls U9 B,3,Hampstead,
5187775,4/26/15,11:45 AM,Phanzone,Girls U9 B,3,Windham U9 Harvard,
5187780,4/26/15,11:45 AM,West Road Field #2,Girls U9 B,3,Londonderry U9 Cobras,
5187780,4/26/15,11:45 AM,West Road Field #2,Girls U9 B,3,MPAL U9 White,
5194125,4/26/15,11:45 AM,Griffin Park,Boys U13 B2,3,Windham U13B ,
5194125,4/26/15,11:45 AM,Griffin Park,Boys U13 B2,3,MPAL U13 Blue,
5194126,4/26/15,11:45 AM,Memorial Field,Boys U13 B2,3,Concord Crush Black,
5194126,4/26/15,11:45 AM,Memorial Field,Boys U13 B2,3,Cocheco,
5183085,4/26/15,12:00 PM,Hollis Middle,Girls U13 A,3,Hollis Brookline,
5183085,4/26/15,12:00 PM,Hollis Middle,Girls U13 A,3,Bedford,
5200256,4/26/15,12:00 PM,Presentation of Mary,Boys U15 B,3,Hudson Hawks Maroon,
5200256,4/26/15,12:00 PM,Presentation of Mary,Boys U15 B,3,Londonderry Boys U15 Warriors,
5200176,4/26/15,12:00 PM,Salem HS,Boys U13 B1,3,Salem Snipers,
5200176,4/26/15,12:00 PM,Salem HS,Boys U13 B1,2,JSG U13B,
5208168,4/26/15,12:15 PM,Shea Field,Boys U9 B,2,Antrim U9 Boys,
5208168,4/26/15,12:15 PM,Shea Field,Boys U9 B,3,Derry U9B - Red,
5183004,4/26/15,12:30 PM,E. Derry Memorial School,Girls U13 B,3,Derry,
5183004,4/26/15,12:30 PM,E. Derry Memorial School,Girls U13 B,3,Pelham Lady Outlaws,
5183131,4/26/15,12:30 PM,Laurier St Field,Girls U11 B,3,Goffstown,
5183131,4/26/15,12:30 PM,Laurier St Field,Girls U11 B,3,Amherst U11B - Black,
5200260,4/26/15,12:30 PM,Donati Field,Boys U15 B,3,Hooksett,
5200260,4/26/15,12:30 PM,Donati Field,Boys U15 B,3,ORYA Red,
5200903,4/26/15,12:45 PM,Coe-Brown Lower,Boys U11 C,3,Black Bear,
5200903,4/26/15,12:45 PM,Coe-Brown Lower,Boys U11 C,3,Hampstead,
5200337,4/26/15,1:00 PM,Presentation of Mary,Boys U15 C,2,Hudson Hawks White,
5200337,4/26/15,1:00 PM,Presentation of Mary,Boys U15 C,3,Cocheco,
5182659,4/26/15,1:00 PM,Memorial Field,Boys U11 A,3,Concord Crush Orange,
5182659,4/26/15,1:00 PM,Memorial Field,Boys U11 A,3,Cocheco,
5200259,4/26/15,1:00 PM,North Hampton School,Boys U15 B,3,Hampton Lacrosse - Hounds ,
5200259,4/26/15,1:00 PM,North Hampton School,Boys U15 B,3,Rattlers U15B,
5200334,4/26/15,1:00 PM,Bedford HS,Boys U15 C,3,Bedford,
5200334,4/26/15,1:00 PM,Bedford HS,Boys U15 C,3,Lakes Region Lacrosse Club,
5183196,4/26/15,1:00 PM,Depot Road Field,Girls U11 A,3,Hampstead,
5183196,4/26/15,1:00 PM,Depot Road Field,Girls U11 A,3,Exeter,
5183130,4/26/15,1:00 PM,Bolton Field,Girls U11 B,3,JSG U11G,
5183130,4/26/15,1:00 PM,Bolton Field,Girls U11 B,3,Merrimack Valley Blue Storm,
5187418,4/26/15,1:00 PM,Houston Fields #4,Boys U11 B1,3,Hopkinton U11 Boys,
5187418,4/26/15,1:00 PM,Houston Fields #4,Boys U11 B1,3,Derry U11B1,
5187781,4/26/15,1:00 PM,Martin Field,Girls U9 B,3,Concord Crush Orange,
5187781,4/26/15,1:00 PM,Martin Field,Girls U9 B,3,Amherst U9B - Gold,
5183197,4/26/15,1:00 PM,Stellos Stadium,Girls U11 A,3,Nashua ,
5183197,4/26/15,1:00 PM,Stellos Stadium,Girls U11 A,3,Seacoast - Smith,
5183195,4/26/15,1:00 PM,Nashua Road,Girls U11 A,3,Windham U11 Hopkins,
5183195,4/26/15,1:00 PM,Nashua Road,Girls U11 A,3,Seacoast - Roelofs,
5208178,4/26/15,1:00 PM,East Road Fields,Boys U9 B,2,Rattlers U9 Maroon,
5208178,4/26/15,1:00 PM,East Road Fields,Boys U9 B,3,Hopkinton U9 boys,
5183133,4/26/15,1:00 PM,Winnacunnet High School ,Girls U11 B,3,Hampton Lacrosse - Green,
5183133,4/26/15,1:00 PM,Winnacunnet High School ,Girls U11 B,3,Pelham Lady Outlaws,
5182658,4/26/15,1:00 PM,Griffin Park,Boys U11 A,3,Windham U11A,
5182658,4/26/15,1:00 PM,Griffin Park,Boys U11 A,3,Nashua - Purple,
5182883,4/26/15,1:15 PM,Hollis Middle,Girls U15 B,3,Hollis Brookline,
5182883,4/26/15,1:15 PM,Hollis Middle,Girls U15 B,3,Peterborough,
5183001,4/26/15,1:45 PM,Laurier St Field,Girls U13 B,3,Goffstown,
5183001,4/26/15,1:45 PM,Laurier St Field,Girls U13 B,3,Nashua - White,
5183006,4/26/15,2:00 PM,Coe-Brown Lower,Girls U13 B,3,Black Bear,
5183006,4/26/15,2:00 PM,Coe-Brown Lower,Girls U13 B,3,Bedford,
5182881,4/26/15,2:00 PM,Sachem Field,Girls U15 B,2,Hanover,
5182881,4/26/15,2:00 PM,Sachem Field,Girls U15 B,3,Abenaki-Wolfeboro,
5182999,4/26/15,2:15 PM,Winnacunnet High School ,Girls U13 B,3,Hampton Lacrosse - Blue,
5182999,4/26/15,2:15 PM,Winnacunnet High School ,Girls U13 B,3,MYL Girls U13B Junior Tomahawks,
5200258,4/26/15,2:15 PM,Houston Fields #4,Boys U15 B,3,Hopkinton U15 Boys,
5200258,4/26/15,2:15 PM,Houston Fields #4,Boys U15 B,3,Nashua,
5187776,4/26/15,2:15 PM,Bolton Field,Girls U9 B,3,JSG U9G,
5187776,4/26/15,2:15 PM,Bolton Field,Girls U9 B,3,Nashua - White,
5208175,4/26/15,2:15 PM,Stellos Stadium,Boys U9 B,3,Nashua - White,
5208175,4/26/15,2:15 PM,Stellos Stadium,Boys U9 B,3,Keene Crush,
5182944,4/26/15,2:15 PM,Bedford HS,Girls U15 A,3,Bedford,
5182944,4/26/15,2:15 PM,Bedford HS,Girls U15 A,3,Hampton Lacrosse - Red,
5211061,4/26/15,2:15 PM,East Road Fields,Boys U13 C,3,Rattlers U13C,
5211061,4/26/15,2:15 PM,East Road Fields,Boys U13 C,3,Hampton Lacrosse - Warriors,
5183083,4/26/15,2:15 PM,Depot Road Field,Girls U13 A,3,Hampstead,
5183083,4/26/15,2:15 PM,Depot Road Field,Girls U13 A,3,Exeter,
5183134,4/26/15,2:30 PM,Hollis Middle,Girls U11 B,3,Hollis Brookline,
5183134,4/26/15,2:30 PM,Hollis Middle,Girls U11 B,3,MYL Girls U11B Junior Tomahawks,
5182888,4/26/15,3:30 PM,Winnacunnet High School ,Girls U15 B,3,Hampton Lacrosse -White,
5182888,4/26/15,3:30 PM,Winnacunnet High School ,Girls U15 B,3,Cocheco,
5182886,4/26/15,3:30 PM,Depot Road Field,Girls U15 B,3,Hampstead,
5182886,4/26/15,3:30 PM,Depot Road Field,Girls U15 B,2,Goffstown,
5183003,4/26/15,3:30 PM,Exeter High School,Girls U13 B,3,Exeter,
5183003,4/26/15,3:30 PM,Exeter High School,Girls U13 B,3,ORYA White,
5200264,4/26/15,3:30 PM,Humphrey Field,Boys U15 B,3,Derry U15B,
5200264,4/26/15,3:30 PM,Humphrey Field,Boys U15 B,3,Concord Crush Orange,
5187413,4/26/15,3:30 PM,Bolton Field,Boys U11 B1,3,JSG U11B,
5187413,4/26/15,3:30 PM,Bolton Field,Boys U11 B1,3,Bow,
5200967,4/26/15,3:30 PM,Memorial Field,Boys U11 B2,3,Concord Crush Black,
5200967,4/26/15,3:30 PM,Memorial Field,Boys U11 B2,2,Goffstown Maroon,
5183198,4/26/15,3:45 PM,Hollis Middle,Girls U11 A,3,Hollis Brookline,
5183198,4/26/15,3:45 PM,Hollis Middle,Girls U11 A,3,Concord Crush Orange,
5200910,5/3/15,8:00 AM,Humphrey Field,Boys U11 C,3,Derry U11C,
5200910,5/3/15,8:00 AM,Humphrey Field,Boys U11 C,4,Concord Crush White,
5183144,5/3/15,8:00 AM,Laconia HS,Girls U11 B,4,Laconia Sachems,
5183144,5/3/15,8:00 AM,Laconia HS,Girls U11 B,4,Keene Crush,
5187853,5/3/15,8:00 AM,Middle Bean,Boys U9 A,4,Amherst U9A - Gold,
5187853,5/3/15,8:00 AM,Middle Bean,Boys U9 A,4,Concord Crush Orange,
5208195,5/3/15,8:00 AM,Lincoln Field,Boys U9 B,4,Londonderry Boys U9 Cougars,
5208195,5/3/15,8:00 AM,Lincoln Field,Boys U9 B,3,Merrimack Valley Blue Storm,
5194135,5/3/15,8:00 AM,The Nick,Boys U13 B2,4,Abenaki-Wolfeboro,
5194135,5/3/15,8:00 AM,The Nick,Boys U13 B2,4,Exeter,
5182897,5/3/15,8:00 AM,The Nick,Girls U15 B,4,Abenaki-Wolfeboro,
5182897,5/3/15,8:00 AM,The Nick,Girls U15 B,4,Hampton Lacrosse -White,
5200268,5/3/15,8:00 AM,East Road Fields,Boys U15 B,4,Rattlers U15B,
5200268,5/3/15,8:00 AM,East Road Fields,Boys U15 B,4,Goffstown,
5183020,5/3/15,8:00 AM,Penacook Elem,Girls U13 B,4,Merrimack Valley Blue Storm,
5183020,5/3/15,8:00 AM,Penacook Elem,Girls U13 B,4,Hopkinton U13 Girls,
5200267,5/3/15,8:00 AM,L'Derry Middle School,Boys U15 B,4,Londonderry Boys U15 Warriors,
5200267,5/3/15,8:00 AM,L'Derry Middle School,Boys U15 B,4,Hopkinton U15 Boys,
5183019,5/3/15,8:00 AM,Lower Bean,Girls U13 B,4,Amherst U13B - Black,
5183019,5/3/15,8:00 AM,Lower Bean,Girls U13 B,4,Black Bear,
5182894,5/3/15,8:00 AM,West Road Field #2,Girls U15 B,4,Londonderry Girls U15,
5182894,5/3/15,8:00 AM,West Road Field #2,Girls U15 B,4,Lakes Region Lacrosse Club,
5187783,5/3/15,8:00 AM,Searles School,Girls U9 B,4,Windham U9 Harvard,
5187783,5/3/15,8:00 AM,Searles School,Girls U9 B,4,Derry,
5200271,5/3/15,8:00 AM,little river park,Boys U15 B,4,ORYA Red,
5200271,5/3/15,8:00 AM,little river park,Boys U15 B,4,Hollis Brookline,
5182896,5/3/15,8:00 AM,Bishop,Girls U15 B,4,MYL Girls U15B Junior Tomahawks,
5182896,5/3/15,8:00 AM,Bishop,Girls U15 B,4,Laconia Sachems,
5194129,5/3/15,8:00 AM,ConVal HS JV Field,Boys U13 B2,4,Peterborough,
5194129,5/3/15,8:00 AM,ConVal HS JV Field,Boys U13 B2,4,Laconia Sachems,
5208193,5/3/15,8:00 AM,Houston Field #1,Boys U9 B,4,Hopkinton U9 boys,
5208193,5/3/15,8:00 AM,Houston Field #1,Boys U9 B,4,Peterborough,
5208196,5/3/15,8:00 AM,Memorial Field,Boys U9 B,3,Concord Crush Black,
5208196,5/3/15,8:00 AM,Memorial Field,Boys U9 B,3,Antrim U9 Boys,
5200340,5/3/15,8:00 AM,Sachem Field,Boys U15 C,3,Hanover,
5200340,5/3/15,8:00 AM,Sachem Field,Boys U15 C,4,Cocheco,
5183201,5/3/15,8:00 AM,Martin Field,Girls U11 A,4,Concord Crush Orange,
5183201,5/3/15,8:00 AM,Martin Field,Girls U11 A,4,Hampstead,
5183087,5/3/15,8:00 AM,Stellos Stadium,Girls U13 A,4,Nashua - Purple,
5183087,5/3/15,8:00 AM,Stellos Stadium,Girls U13 A,4,Londonderry Girls U13,
5187788,5/3/15,8:00 AM,Memorial HS,Girls U9 B,4,MPAL U9 Blue,
5187788,5/3/15,8:00 AM,Memorial HS,Girls U9 B,4,Londonderry U9 Cobras,
5200182,5/3/15,8:00 AM,Bolton Field,Boys U13 B1,3,JSG U13B,
5200182,5/3/15,8:00 AM,Bolton Field,Boys U13 B1,4,Rattlers U13B1,
5211068,5/3/15,8:00 AM,Sawyer Field,Boys U13 C,4,Exeter,
5211068,5/3/15,8:00 AM,Sawyer Field,Boys U13 C,3,Salem,
5182170,5/3/15,8:30 AM,Salem HS,Boys U15 A,4,Salem Snipers,
5182170,5/3/15,8:30 AM,Salem HS,Boys U15 A,4,Merrimack Valley Blue Storm,
5200187,5/3/15,9:00 AM,Keene HS,Boys U13 B1,4,Keene Crush Orange,
5200187,5/3/15,9:00 AM,Keene HS,Boys U13 B1,4,ORYA White,
5183202,5/3/15,9:00 AM,Portsmouth High,Girls U11 A,4,Seacoast - Smith,
5183202,5/3/15,9:00 AM,Portsmouth High,Girls U11 A,4,Londonderry U11 Girls,
5211069,5/3/15,9:00 AM,Bellamy 3,Boys U13 C,3,Cocheco,
5211069,5/3/15,9:00 AM,Bellamy 3,Boys U13 C,4,Black Bear,
5183015,5/3/15,9:00 AM,Muldoon Park,Girls U13 B,4,Pelham Lady Outlaws,
5183015,5/3/15,9:00 AM,Muldoon Park,Girls U13 B,4,JSG U13G,
5183143,5/3/15,9:00 AM,Gosling Field,Girls U11 B,4,Bow,
5183143,5/3/15,9:00 AM,Gosling Field,Girls U11 B,4,Windham U11 Syracuse,
5208187,5/3/15,9:00 AM,Phanzone,Boys U9 B,3,Hampstead Red,
5208187,5/3/15,9:00 AM,Phanzone,Boys U9 B,4,Salem Snipers,
5183090,5/3/15,9:15 AM,Lower Bean,Girls U13 A,4,Amherst U13A - Gold,
5183090,5/3/15,9:15 AM,Lower Bean,Girls U13 A,4,Hollis Brookline,
5208197,5/3/15,9:15 AM,LLA - Sawmill Brook,Boys U9 B,4,Litchfield U9,
5208197,5/3/15,9:15 AM,LLA - Sawmill Brook,Boys U9 B,4,MPAL U9,
5200973,5/3/15,9:15 AM,Memorial HS,Boys U11 B2,4,MPAL U11 White,
5200973,5/3/15,9:15 AM,Memorial HS,Boys U11 B2,3,Peterborough,
5200276,5/3/15,9:15 AM,Laconia HS,Boys U15 B,4,Laconia Sachems,
5200276,5/3/15,9:15 AM,Laconia HS,Boys U15 B,4,Hudson Hawks Maroon,
5200341,5/3/15,9:15 AM,West Road Field #1,Boys U15 C,4,Londonderry Boys U15 Wolves,
5200341,5/3/15,9:15 AM,West Road Field #1,Boys U15 C,3,MYL Boys U15B Junior Tomahawks,
5208183,5/3/15,9:15 AM,Humphrey Field,Boys U9 B,4,Derry U9B - Red,
5208183,5/3/15,9:15 AM,Humphrey Field,Boys U9 B,4,Abenaki-Wolfeboro,
5194130,5/3/15,9:15 AM,Bridge Road,Boys U13 B2,4,Plymouth Youth Lacrosse,
5194130,5/3/15,9:15 AM,Bridge Road,Boys U13 B2,4,Hooksett,
5183014,5/3/15,9:15 AM,Stellos Stadium,Girls U13 B,4,Nashua - White,
5183014,5/3/15,9:15 AM,Stellos Stadium,Girls U13 B,4,Exeter,
5183021,5/3/15,9:15 AM,The Nick,Girls U13 B,3,Abenaki-Wolfeboro,
5183021,5/3/15,9:15 AM,The Nick,Girls U13 B,4,Bow,
5187855,5/3/15,9:15 AM,Middle Bean,Boys U9 A,4,Amherst U9A - Black,
5187855,5/3/15,9:15 AM,Middle Bean,Boys U9 A,4,Derry U9A,
5194134,5/3/15,9:15 AM,Reeds 4,Boys U13 B2,4,MYL Boys U13B Junior Tomahawks,
5194134,5/3/15,9:15 AM,Reeds 4,Boys U13 B2,4,Litchfield U13,
5183012,5/3/15,9:15 AM,Bishop,Girls U13 B,4,MYL Girls U13B Junior Tomahawks,
5183012,5/3/15,9:15 AM,Bishop,Girls U13 B,4,Goffstown,
5182891,5/3/15,9:15 AM,little river park,Girls U15 B,4,ORYA White,
5182891,5/3/15,9:15 AM,little river park,Girls U15 B,4,Hopkinton U15 Girls,
5183139,5/3/15,9:15 AM,Penacook Elem,Girls U11 B,4,Merrimack Valley Blue Storm,
5183139,5/3/15,9:15 AM,Penacook Elem,Girls U11 B,4,Hopkinton U11 Girls,
5200909,5/3/15,9:15 AM,Depot Road Field,Boys U11 C,4,Hampstead,
5200909,5/3/15,9:15 AM,Depot Road Field,Boys U11 C,3,Windham U11C,
5200184,5/3/15,9:30 AM,Sawyer Field,Boys U13 B1,3,Exeter,
5200184,5/3/15,9:30 AM,Sawyer Field,Boys U13 B1,4,Cocheco,
5182895,5/3/15,10:00 AM,Dover Fisk Field,Girls U15 B,4,Cocheco,
5182895,5/3/15,10:00 AM,Dover Fisk Field,Girls U15 B,4,Hampstead,
5200969,5/3/15,10:00 AM,Donati Field,Boys U9 B,4,Hooksett,
5200969,5/3/15,10:00 AM,Donati Field,Boys U9 B,3,Rattlers U9 Maroon,
5183018,5/3/15,10:00 AM,Keene HS girls field,Girls U13 B,4,Keene Crush,
5183018,5/3/15,10:00 AM,Keene HS girls field,Girls U13 B,2,CONVAL LYNX,
5183146,5/3/15,10:00 AM,LRLC The Meadows,Girls U11 B,4,Lakes Region Lacrosse Club,
5183146,5/3/15,10:00 AM,LRLC The Meadows,Girls U11 B,4,JSG U11G,
5200274,5/3/15,10:15 AM,Keene HS,Boys U15 B,4,Keene Crush,
5200274,5/3/15,10:15 AM,Keene HS,Boys U15 B,4,JSG U15B,
5208189,5/3/15,10:15 AM,Phanzone,Boys U9 B,4,Hampstead White,
5208189,5/3/15,10:15 AM,Phanzone,Boys U9 B,4,Rattlers U9 White,
5183011,5/3/15,10:15 AM,Portsmouth High,Girls U13 B,3,Seacoast,
5183011,5/3/15,10:15 AM,Portsmouth High,Girls U13 B,4,Cocheco,
5183140,5/3/15,10:15 AM,Muldoon Park,Girls U11 B,4,Pelham Lady Outlaws,
5183140,5/3/15,10:15 AM,Muldoon Park,Girls U11 B,4,Goffstown,
5183145,5/3/15,10:15 AM,Bedford HS,Girls U11 B,4,Bedford,
