game,date,time,field,bracket,ROUND,team,SCORE
5200910,05/03/2015,10:30 AM,Humphrey Field,Boys U11 C,4,Concord Crush White,
5208184,05/03/2015,10:30 AM,Fairgrounds JrH,Boys U9 B,4,Nashua - Purple,
5208184,05/03/2015,10:30 AM,Fairgrounds JrH,Boys U9 B,4,MPAL U9 White,
5187787,05/03/2015,10:30 AM,Gosling Field,Girls U9 B,3,Bow,
5187787,05/03/2015,10:30 AM,Gosling Field,Girls U9 B,4,Windham U9 Yale,
5200971,05/03/2015,10:30 AM,Laconia HS,Boys U11 B2,4,Laconia Sachems,
5200971,05/03/2015,10:30 AM,Laconia HS,Boys U11 B2,3,Seacoast,
5200343,05/03/2015,10:30 AM,LLA - Sawmill Brook,Boys U15 C,4,Litchfield U15,
5200343,05/03/2015,10:30 AM,LLA - Sawmill Brook,Boys U15 C,4,Plymouth Youth Lacrosse,
5200273,05/03/2015,10:30 AM,Memorial Field,Boys U15 B,3,Concord Crush Orange,
5200273,05/03/2015,10:30 AM,Memorial Field,Boys U15 B,3,Seacoast,
5187791,05/03/2015,10:30 AM,Middle Bean,Girls U9 B,4,Amherst U9B - Black,
5187791,05/03/2015,10:30 AM,Middle Bean,Girls U9 B,4,Concord Crush Orange,
5183013,05/03/2015,10:30 AM,Bridge Road,Girls U13 B,4,Plymouth Youth Lacrosse,
5183013,05/03/2015,10:30 AM,Bridge Road,Girls U13 B,4,Concord Crush Orange,
5200186,05/03/2015,10:30 AM,Depot Road Field,Boys U13 B1,3,Hampstead,
5200186,05/03/2015,10:30 AM,Depot Road Field,Boys U13 B1,4,Bedford,
5182948,05/03/2015,10:30 AM,E. Derry Memorial School,Girls U15 A,3,Derry,
5182948,05/03/2015,10:30 AM,E. Derry Memorial School,Girls U15 A,3,Concord Crush Orange,
5183142,05/03/2015,10:30 AM,Bishop,Girls U11 B,3,MYL Girls U11B Junior Tomahawks,
5183142,05/03/2015,10:30 AM,Bishop,Girls U11 B,4,Hampton Lacrosse - Green,
5200183,05/03/2015,10:30 AM,Nichols Field,Boys U13 B1,3,Hollis Brookline,
5200183,05/03/2015,10:30 AM,Nichols Field,Boys U13 B1,2,Seacoast,
5200975,05/03/2015,10:30 AM,Boscawen Elementary ,Boys U11 B2,4,Merrimack Valley Blue Storm,
5200975,05/03/2015,10:30 AM,Boscawen Elementary ,Boys U11 B2,4,Plymouth Youth Lacrosse,
5182949,05/03/2015,10:30 AM,little river park,Girls U15 A,2,ORYA Red,
5182949,05/03/2015,10:30 AM,little river park,Girls U15 A,3,Windham U15 Cornell,
5182897,05/03/2015,10:30 AM,The Nick,Girls U15 B,4,Abenaki-Wolfeboro,
5182897,05/03/2015,10:30 AM,The Nick,Girls U15 B,4,Hampton Lacrosse -White,
5182889,05/03/2015,10:30 AM,Stellos Stadium,Girls U15 B,4,Nashua,
5182889,05/03/2015,10:30 AM,Stellos Stadium,Girls U15 B,4,JSG U15G,
5211070,05/03/2015,10:30 AM,Stellos Stadium,Boys U13 C,2,Nashua - Black,
5211070,05/03/2015,10:30 AM,Stellos Stadium,Boys U13 C,4,Hudson Hawks,
5200181,05/03/2015,10:45 AM,North Hampton School,Boys U13 B1,4,Hampton Lacrosse - Rip Tide,
5200181,05/03/2015,10:45 AM,North Hampton School,Boys U13 B1,4,Amherst U13B - Black,
5187790,05/03/2015,10:45 AM,Memorial HS,Girls U9 B,4,MPAL U9 White,
5187790,05/03/2015,10:45 AM,Memorial HS,Girls U9 B,3,Londonderry Girls U9 Vipers,
5200972,05/03/2015,11:00 AM,Laurier St Field,Boys U11 B2,3,Goffstown Hansen,
5200972,05/03/2015,11:00 AM,Laurier St Field,Boys U11 B2,3,Concord Crush Black,
5208192,05/03/2015,11:00 AM,Presentation of Mary,Boys U9 B,3,Hudson Hawks Maroon,
5208192,05/03/2015,11:00 AM,Presentation of Mary,Boys U9 B,3,Pelham Outlaws,
5208190,05/03/2015,11:00 AM,Presentation of Mary,Boys U9 B,3,Hudson Hawks White,
5208190,05/03/2015,11:00 AM,Presentation of Mary,Boys U9 B,4,Nashua - White,
5200907,05/03/2015,11:00 AM,Sawyer Field,Boys U11 C,4,Exeter - White,
5200907,05/03/2015,11:00 AM,Sawyer Field,Boys U11 C,4,Black Bear,
5208191,05/03/2015,11:15 AM,Donati Field,Boys U11 B2,3,Hooksett,
5208191,05/03/2015,11:15 AM,Donati Field,Boys U11 B2,4,Amherst U11B - Black,
5182662,05/03/2015,11:30 AM,Bellamy 3,Boys U11 A,2,Cocheco,
5182662,05/03/2015,11:30 AM,Bellamy 3,Boys U11 A,4,Windham U11A North Carolina,
5183088,05/03/2015,11:30 AM,Bedford HS,Girls U13 A,4,Bedford,
5183088,05/03/2015,11:30 AM,Bedford HS,Girls U13 A,4,Hampstead,
5183146,05/03/2015,11:30 AM,New Hampton School Turf,Girls U11 B,4,Lakes Region Lacrosse Club,
5183146,05/03/2015,11:30 AM,New Hampton School Turf,Girls U11 B,4,JSG U11G,
5183200,05/03/2015,11:30 AM,Portsmouth High,Girls U11 A,3,Seacoast - Roelofs,
5183200,05/03/2015,11:30 AM,Portsmouth High,Girls U11 A,4,Nashua ,
5182892,05/03/2015,11:30 AM,Muldoon Park,Girls U15 B,3,Pelham Lady Outlaws,
5182892,05/03/2015,11:30 AM,Muldoon Park,Girls U15 B,3,Hollis Brookline,
5200277,05/03/2015,11:30 AM,Coe-Brown Lower,Boys U15 B,3,Black Bear,
5200277,05/03/2015,11:30 AM,Coe-Brown Lower,Boys U15 B,2,Exeter,
5187854,05/03/2015,11:30 AM,Muldoon Park U9 Field,Boys U9 A,3,Pelham Outlaws,
5187854,05/03/2015,11:30 AM,Muldoon Park U9 Field,Boys U9 A,4,Milford U9A - Blue,
5200269,05/03/2015,11:45 AM,Stellos Stadium,Boys U15 B,4,Nashua,
5200269,05/03/2015,11:45 AM,Stellos Stadium,Boys U15 B,3,Hooksett,
5182666,05/03/2015,11:45 AM,Souhegan HS,Boys U11 A,4,Amherst U11A - Gold,
5182666,05/03/2015,11:45 AM,Souhegan HS,Boys U11 A,4,Exeter - Blue,
5187421,05/03/2015,11:45 AM,West Road Field #1,Boys U11 B1,3,Londonderry Boys U11 Lynx,
5187421,05/03/2015,11:45 AM,West Road Field #1,Boys U11 B1,3,Lakes Region Lacrosse Club,
5183016,05/03/2015,11:45 AM,little river park,Girls U13 B,4,ORYA White,
5183016,05/03/2015,11:45 AM,little river park,Girls U13 B,4,Derry,
5187789,05/03/2015,11:45 AM,Middle Bean,Girls U9 B,3,Amherst U9B - Gold,
5187789,05/03/2015,11:45 AM,Middle Bean,Girls U9 B,3,Concord Crush Black,
5187850,05/03/2015,11:45 AM,East Road Fields,Boys U9 A,4,Rattlers U9 Black,
5187850,05/03/2015,11:45 AM,East Road Fields,Boys U9 A,4,JSG U9 Boys,
5208186,05/03/2015,11:45 AM,Laconia HS,Boys U9 B,3,Laconia Sachems,
5208186,05/03/2015,11:45 AM,Laconia HS,Boys U9 B,4,MYL Boys U9B Junior Tomahawks 1,
5211071,05/03/2015,11:45 AM,Memorial Field,Boys U13 C,3,Concord Crush White,
5211071,05/03/2015,11:45 AM,Memorial Field,Boys U13 C,3,Bedford,
5187784,05/03/2015,11:45 AM,Fairgrounds JrH,Girls U9 B,4,Nashua - Purple,
5187784,05/03/2015,11:45 AM,Fairgrounds JrH,Girls U9 B,3,JSG U9G,
5208188,05/03/2015,12:00 PM,Keene HS,Boys U9 B,4,Keene Crush,
5208188,05/03/2015,12:00 PM,Keene HS,Boys U9 B,4,MYL Boys U9B Junior Tomahawks 2,
5187788,05/03/2015,12:00 PM,Memorial HS,Girls U9 B,4,MPAL U9 Blue,
5187788,05/03/2015,12:00 PM,Memorial HS,Girls U9 B,4,Londonderry U9 Cobras,
5200182,05/03/2015,12:00 PM,Bolton Field,Boys U13 B1,3,JSG U13B,
5200182,05/03/2015,12:00 PM,Bolton Field,Boys U13 B1,4,Goffstown,
5200908,05/03/2015,12:00 PM,North Hampton School,Boys U11 C,3,Hampton Lacrosse - White,
5200908,05/03/2015,12:00 PM,North Hampton School,Boys U11 C,3,Rattlers U11 White,
5194129,05/03/2015,12:00 PM,Dublin School Boys Field,Boys U13 B2,4,Peterborough,
5194129,05/03/2015,12:00 PM,Dublin School Boys Field,Boys U13 B2,4,Laconia Sachems,
5200911,05/03/2015,12:00 PM,Presentation of Mary,Boys U11 C,4,Hudson Hawks White,
5200911,05/03/2015,12:00 PM,Presentation of Mary,Boys U11 C,3,MPAL U11 Blue,
5182890,05/03/2015,12:00 PM,Dublin School Girls Fld,Girls U15 B,4,Peterborough,
5182890,05/03/2015,12:00 PM,Dublin School Girls Fld,Girls U15 B,3,Hanover,
5187782,05/03/2015,12:15 PM,Reeds 4,Girls U9 B,3,MYL Girls U9B Junior Tomahawks,
5187782,05/03/2015,12:15 PM,Reeds 4,Girls U9 B,4,Lakes Region Lacrosse Club,
5200974,05/03/2015,12:15 PM,Laurier St Field,Boys U11 C,3,Goffstown Maroon,
5200974,05/03/2015,12:15 PM,Laurier St Field,Boys U11 B2,4,Bedford,
5200912,05/03/2015,12:30 PM,Sawyer Field,Boys U11 C,3,Exeter - Grey,
5200912,05/03/2015,12:30 PM,Sawyer Field,Boys U11 C,4,Cocheco,
5183089,05/03/2015,12:45 PM,Portsmouth High,Girls U13 A,3,Seacoast,
5183089,05/03/2015,12:45 PM,Portsmouth High,Girls U13 A,4,Lakes Region Lacrosse Club,
5183017,05/03/2015,12:45 PM,Bedford HS,Girls U13 B,4,Bedford,
5183017,05/03/2015,12:45 PM,Bedford HS,Girls U13 B,2,Windham U13 Virginia,
5194131,05/03/2015,12:45 PM,Bellamy 3,Boys U13 B2,3,Cocheco,
5194131,05/03/2015,12:45 PM,Bellamy 3,Boys U13 B2,4,Windham U13B ,
5187786,05/03/2015,1:00 PM,Fairgrounds JrH,Girls U9 B,4,Nashua - White,
5187786,05/03/2015,1:00 PM,Fairgrounds JrH,Girls U9 B,4,Hopkinton U9 Girls,
5183144,05/03/2015,1:00 PM,Depot Road Field,Girls U11 B,3,Hampstead,
5183144,05/03/2015,1:00 PM,Depot Road Field,Girls U11 B,4,Keene Crush,
5183090,05/03/2015,1:00 PM,Lower Bean,Girls U13 A,4,Amherst U13A - Gold,
5183090,05/03/2015,1:00 PM,Lower Bean,Girls U13 A,4,Hollis Brookline,
5211066,05/03/2015,1:00 PM,Humphrey Field,Boys U13 C,3,Derry U13C,
5211066,05/03/2015,1:00 PM,Humphrey Field,Boys U13 C,4,Amherst U13C - White,
5187422,05/03/2015,1:00 PM,Memorial Field,Boys U11 B1,3,Concord Crush Orange,
5187422,05/03/2015,1:00 PM,Memorial Field,Boys U11 B1,3,Hollis Brookline,
5182663,05/03/2015,1:00 PM,Stellos Stadium,Boys U11 A,4,Nashua - Purple,
5182663,05/03/2015,1:00 PM,Stellos Stadium,Boys U11 A,3,Londonderry Boys U11 Razors,
5200970,05/03/2015,1:00 PM,West Road Field #1,Boys U11 B2,3,Londonderry Boys U11 Huskies,
5200970,05/03/2015,1:00 PM,West Road Field #1,Boys U11 B2,4,Rattlers U11 Maroon,
5200913,05/03/2015,1:00 PM,Presentation of Mary,Boys U11 C,4,Hudson Hawks Maroon,
5200913,05/03/2015,1:00 PM,Presentation of Mary,Boys U11 C,4,Nashua - White,
5211072,05/03/2015,1:15 PM,North Hampton School,Boys U13 C,4,Hampton Lacrosse - Warriors,
5211072,05/03/2015,1:15 PM,North Hampton School,Boys U13 C,3,Pelham Outlaws,
5200270,05/03/2015,1:15 PM,Memorial HS,Boys U15 B,5,MPAL U15 Blue,
5200270,05/03/2015,1:15 PM,Memorial HS,Boys U15 B,3,Hampton Lacrosse - Hounds ,
5211067,05/03/2015,1:30 PM,Laurier St Field,Boys U13 C,3,Goffstown,
5211067,05/03/2015,1:30 PM,Laurier St Field,Boys U13 C,4,Rattlers U13C,
5194133,05/03/2015,1:30 PM,Gosling Field,Boys U13 B2,4,Bow,
5194133,05/03/2015,1:30 PM,Gosling Field,Boys U13 B2,4,Concord Crush Black,
5187851,05/03/2015,2:00 PM,Bedford HS,Boys U9 A,3,Bedford,
5187851,05/03/2015,2:00 PM,Bedford HS,Boys U9 A,3,Windham U9 Cornell,
5182665,05/03/2015,2:00 PM,Portsmouth High,Boys U11 A,3,Seacoast,
5182665,05/03/2015,2:00 PM,Portsmouth High,Boys U11 A,3,Hampstead,
5187419,05/03/2015,2:00 PM,Muldoon Park,Boys U11 B1,4,Pelham Outlaws,
5187419,05/03/2015,2:00 PM,Muldoon Park,Boys U11 B1,3,JSG U11B,
5182950,05/03/2015,2:00 PM,Sawyer Field,Girls U15 A,3,Exeter,
5182950,05/03/2015,2:00 PM,Sawyer Field,Girls U15 A,3,Bedford,
5208195,05/03/2015,2:15 PM,West Road Field #1,Boys U9 B,4,Londonderry Boys U9 Cougars,
5208195,05/03/2015,2:15 PM,West Road Field #1,Boys U9 B,3,Merrimack Valley Blue Storm,
5187423,05/03/2015,2:15 PM,little river park,Boys U11 B1,1,ORYA White,
5187423,05/03/2015,2:15 PM,little river park,Boys U11 B1,4,Keene Crush Orange,
5183010,05/03/2015,2:15 PM,Memorial HS,Girls U13 B,4,MPAL U13,
5183010,05/03/2015,2:15 PM,Memorial HS,Girls U13 B,4,Hampton Lacrosse - Blue,
5187420,05/03/2015,2:30 PM,North Hampton School,Boys U11 B1,2,Hampton Lacrosse - Hounds,
5187420,05/03/2015,2:30 PM,North Hampton School,Boys U11 B1,3,Salem Snipers,
5208194,05/03/2015,2:45 PM,Gosling Field,Boys U9 B,3,Bow,
5208194,05/03/2015,2:45 PM,Gosling Field,Boys U9 B,4,Black Bear,
5182893,05/03/2015,2:45 PM,Laurier St Field,Girls U15 B,2,Goffstown,
5182893,05/03/2015,2:45 PM,Laurier St Field,Girls U15 B,3,Plymouth Youth Lacrosse,
5182172,05/03/2015,3:00 PM,Souhegan HS,Boys U15 A,4,Amherst U15A - Gold,
5182172,05/03/2015,3:00 PM,Souhegan HS,Boys U15 A,3,Hampstead,
5200340,05/03/2015,3:00 PM,Hanover High grass field,Boys U15 C,3,Hanover,
5200340,05/03/2015,3:00 PM,Hanover High grass field,Boys U15 C,4,Cocheco,
5187261,05/03/2015,3:15 PM,Portsmouth High,Boys U13 A,3,Seacoast,
5187261,05/03/2015,3:15 PM,Portsmouth High,Boys U13 A,3,Hooksett,
5200272,05/03/2015,3:15 PM,Muldoon Park,Boys U15 B,4,Pelham Outlaws,
5200272,05/03/2015,3:15 PM,Muldoon Park,Boys U15 B,3,Hanover,
5183141,05/03/2015,3:30 PM,Memorial HS,Girls U11 B,3,MPAL U11 Blue,
5183141,05/03/2015,3:30 PM,Memorial HS,Girls U11 B,2,Hollis Brookline,
5183086,05/03/2015,3:30 PM,Sawyer Field,Girls U13 A,4,Exeter,
5183086,05/03/2015,3:30 PM,Sawyer Field,Girls U13 A,4,Hopkinton U13 Girls,
5187785,05/03/2015,4:00 PM,Muldoon Park U9 Field,Girls U9 B,4,Pelham Lady Outlaws,
5187785,05/03/2015,4:00 PM,Muldoon Park U9 Field,Girls U9 B,3,Hampstead,
5187424,05/03/2015,4:15 PM,Gosling Field,Boys U11 B1,4,Bow,
5187424,05/03/2015,4:15 PM,Gosling Field,Boys U11 B1,4,Hopkinton U11 Boys,
5187264,05/03/2015,4:30 PM,Bedford HS,Boys U13 A,4,Bedford,
5187264,05/03/2015,4:30 PM,Bedford HS,Boys U13 A,4,Derry U13A,
5187265,05/03/2015,4:30 PM,Muldoon Park,Boys U13 A,3,Pelham Outlaws,
5187265,05/03/2015,4:30 PM,Muldoon Park,Boys U13 A,4,Londonderry Boys U13 Falcons,
5194132,05/03/2015,4:45 PM,Memorial HS,Boys U13 B2,4,MPAL U13 Blue,
5194132,05/03/2015,4:45 PM,Memorial HS,Boys U13 B2,4,Londonderry Boys U13 Ravens,
5183199,05/03/2015,5:00 PM,Sawyer Field,Girls U11 A,4,Exeter,
5183199,05/03/2015,5:00 PM,Sawyer Field,Girls U11 A,4,Windham U11 Hopkins,
5200342,05/03/2015,5:45 PM,Bedford HS,Boys U15 C,3,Bedford,
5200342,05/03/2015,5:45 PM,Bedford HS,Boys U15 C,3,Hudson Hawks White,
5182171,05/03/2015,7:00 PM,Bedford HS,Boys U15 A,4,Bedford,
5182171,05/03/2015,7:00 PM,Bedford HS,Boys U15 A,3,Derry U15A,
5182951,05/04/2015,6:00 PM,Winnacunnet High School ,Girls U15 A,3,Hampton Lacrosse - Red,
5182951,05/04/2015,6:00 PM,Winnacunnet High School ,Girls U15 A,2,Amherst U15A - Gold,
5183082,05/05/2015,6:30 PM,Nashua Road,Girls U13 B,4,Windham U13 Duke,
5183082,05/05/2015,6:30 PM,Nashua Road,Girls U13 A,3,Nashua - Purple,
5187779,05/07/2015,6:00 PM,Martin Field,Girls U9 B,4,Concord Crush Black,
5187779,05/07/2015,6:00 PM,Martin Field,Girls U9 B,4,Bow,
5182660,05/07/2015,6:15 PM,L'Derry Middle School,Boys U11 A,4,Londonderry Boys U11 Razors,
5182660,05/07/2015,6:15 PM,L'Derry Middle School,Boys U11 A,4,Seacoast,
5187847,05/08/2015,5:45 PM,Memorial Field,Boys U9 A,4,Concord Crush Orange,
5187847,05/08/2015,5:45 PM,Memorial Field,Boys U9 A,4,Bedford,
5200887,05/08/2015,6:00 PM,East Road Fields,Boys U11 C,4,Rattlers U11 White,
5200887,05/08/2015,6:00 PM,East Road Fields,Boys U11 C,3,Litchfield U11,
5183054,05/09/2015,9:00 AM,Laurier St Field,Girls U13 B,3,Goffstown,
5183054,05/09/2015,9:00 AM,Laurier St Field,Girls U13 B,4,Keene Crush,
5187416,05/09/2015,10:00 AM,Nichols Field,Boys U11 B1,4,Hollis Brookline,
5187416,05/09/2015,10:00 AM,Nichols Field,Boys U11 B1,3,Hampton Lacrosse - Hounds,
5183084,05/09/2015,10:00 AM,Greenland Field,Girls U13 A,3,Londonderry Girls U13,
5183084,05/09/2015,10:00 AM,Greenland Field,Girls U13 A,4,Seacoast,
5187266,05/09/2015,10:30 AM,Souhegan HS,Boys U13 A,4,Amherst U13A - Gold,
5187266,05/09/2015,10:30 AM,Souhegan HS,Boys U13 A,2,Rattlers U13A,
5182990,05/09/2015,11:15 AM,Greenland Field,Girls U13 B,4,Seacoast,
5182990,05/09/2015,11:15 AM,Greenland Field,Girls U13 B,3,CONVAL LYNX,
5200241,05/09/2015,11:15 AM,Nichols Field,Boys U15 B,4,Hollis Brookline,
5200241,05/09/2015,11:15 AM,Nichols Field,Boys U15 B,3,Rattlers U15B,
5182884,05/09/2015,12:00 PM,Houston Field #3,Girls U15 B,4,Hopkinton U15 Girls,
5182884,05/09/2015,12:00 PM,Houston Field #3,Girls U15 B,4,Pelham Lady Outlaws,
5182947,05/09/2015,1:00 PM,Souhegan HS,Girls U15 A,3,Amherst U15A - Gold,
5182947,05/09/2015,1:00 PM,Souhegan HS,Girls U15 A,3,ORYA Red,
5183005,05/09/2015,1:00 PM,Nashua Road,Girls U13 B,3,Windham U13 Virginia,
5183005,05/09/2015,1:00 PM,Nashua Road,Girls U13 B,5,Keene Crush,
5200157,05/09/2015,2:00 PM,East Road Fields,Boys U13 A,3,Rattlers U13A,
5200157,05/09/2015,2:00 PM,East Road Fields,Boys U13 B1,2,Londonderry Boys U13 Hawks,
5183135,05/09/2015,2:15 PM,Nashua Road,Girls U11 B,4,Windham U11 Syracuse,
5183135,05/09/2015,2:15 PM,Nashua Road,Girls U11 A,4,Laconia Sachems,
5187836,05/09/2015,4:00 PM,Searles School,Boys U9 A,4,Windham U9 Cornell,
5187836,05/09/2015,4:00 PM,Searles School,Boys U9 A,4,Pelham Outlaws,
5200334,05/09/2015,5:00 PM,Bedford HS,Boys U15 C,4,Bedford,
5200334,05/09/2015,5:00 PM,Bedford HS,Boys U15 C,4,Lakes Region Lacrosse Club,
5200282,05/10/2015,2:00 AM,Sachem Field,Boys U15 B,4,Hanover,
5200282,05/10/2015,2:00 AM,Sachem Field,Boys U15 B,4,ORYA Red,
5208198,05/10/2015,8:00 AM,Searles School,Boys U9 B,5,Windham U9 Navy,
5208198,05/10/2015,8:00 AM,Searles School,Boys U9 B,5,Derry U9B - Red,
5200194,05/10/2015,8:00 AM,Souhegan HS,Boys U13 B1,5,Amherst U13B - Black,
5200194,05/10/2015,8:00 AM,Souhegan HS,Boys U13 B1,4,Hampstead,
5182898,05/10/2015,8:00 AM,Houston Field #3,Girls U15 B,5,Hopkinton U15 Girls,
5182898,05/10/2015,8:00 AM,Houston Field #3,Girls U15 B,5,Nashua,
5183205,05/10/2015,8:00 AM,West Road Field #2,Girls U11 A,4,Londonderry U11 Girls,
5183205,05/10/2015,8:00 AM,West Road Field #2,Girls U11 A,4,Seacoast - Roelofs,
5187268,05/10/2015,8:00 AM,Memorial Field,Boys U13 A,3,Concord Crush Orange,
5187268,05/10/2015,8:00 AM,Memorial Field,Boys U13 A,5,Bedford,
5183025,05/10/2015,8:00 AM,Martin Field,Girls U13 B,5,Concord Crush Orange,
5183025,05/10/2015,8:00 AM,Martin Field,Girls U13 B,4,Pelham Lady Outlaws,
5187861,05/10/2015,8:00 AM,Humphrey Field,Boys U9 A,5,Derry U9A,
5187861,05/10/2015,8:00 AM,Humphrey Field,Boys U9 A,5,Rattlers U9 Black,
5208210,05/10/2015,8:00 AM,Boscawen Elementary ,Boys U9 B,4,Merrimack Valley Blue Storm,
5208210,05/10/2015,8:00 AM,Boscawen Elementary ,Boys U9 B,5,Litchfield U9,
5182954,05/10/2015,8:00 AM,Nashua Road,Girls U15 A,4,Windham U15 Cornell,
5182954,05/10/2015,8:00 AM,Nashua Road,Girls U15 A,4,Hampton Lacrosse - Red,
5200346,05/10/2015,8:00 AM,Reeds Ferry 3,Boys U15 C,4,MYL Boys U15B Junior Tomahawks,
5200346,05/10/2015,8:00 AM,Reeds Ferry 3,Boys U15 C,5,Litchfield U15,
5200914,05/10/2015,8:00 AM,Griffin Park,Boys U11 C,3,Windham U11C Princeton,
5200914,05/10/2015,8:00 AM,Griffin Park,Boys U11 C,5,Exeter - White,
5187793,05/10/2015,8:30 AM,E. Derry Memorial School,Girls U9 B,5,Derry,
5187793,05/10/2015,8:30 AM,E. Derry Memorial School,Girls U9 B,5,Pelham Lady Outlaws,
5182668,05/10/2015,9:00 AM,Depot Road Field,Boys U11 A,4,Hampstead,
5182668,05/10/2015,9:00 AM,Depot Road Field,Boys U11 A,5,Nashua - Purple,
5182952,05/10/2015,9:00 AM,Portsmouth High,Girls U15 A,3,Seacoast,
5182952,05/10/2015,9:00 AM,Portsmouth High,Girls U15 A,4,ORYA Red,
5187427,05/10/2015,9:00 AM,Keene HS,Boys U11 B1,5,Keene Crush Orange,
5187427,05/10/2015,9:00 AM,Keene HS,Boys U11 B1,4,Londonderry Boys U11 Lynx,
5200918,05/10/2015,9:00 AM,Coe-Brown Lower,Boys U11 C,5,Black Bear,
5200918,05/10/2015,9:00 AM,Coe-Brown Lower,Boys U11 C,4,Exeter - Grey,
5208200,05/10/2015,9:00 AM,Walmart Field,Boys U9 B,4,Salem Snipers,
5208200,05/10/2015,9:00 AM,Walmart Field,Boys U9 B,5,Derry U9B - White,
5200919,05/10/2015,9:15 AM,Stellos Stadium,Boys U11 C,5,Nashua - White,
5200919,05/10/2015,9:15 AM,Stellos Stadium,Boys U11 C,4,Hampton Lacrosse - White,
5187269,05/10/2015,9:15 AM,West Road Field #1,Boys U13 A,5,Londonderry Boys U13 Falcons,
5187269,05/10/2015,9:15 AM,West Road Field #1,Boys U13 A,2,ORYA Red,
5183029,05/10/2015,9:15 AM,Bedford-Joppa Hill Field,Girls U13 B,5,Bedford,
5183029,05/10/2015,9:15 AM,Bedford-Joppa Hill Field,Girls U13 B,4,Amherst U13B - Black,
5200980,05/10/2015,9:15 AM,Souhegan HS,Boys U11 B2,5,Amherst U11B - Black,
5200980,05/10/2015,9:15 AM,Souhegan HS,Boys U11 B2,4,Hampstead,
5187856,05/10/2015,9:15 AM,Searles School,Boys U9 A,5,Windham U9 Cornell,
5187856,05/10/2015,9:15 AM,Searles School,Boys U9 A,4,MPAL U9 Blue,
5200977,05/10/2015,9:15 AM,Reeds Ferry 3,Boys U11 B2,4,MYL Boys U11B Junior Tomahawks,
5200977,05/10/2015,9:15 AM,Reeds Ferry 3,Boys U11 B2,5,MPAL U11 White,
5183095,05/10/2015,9:15 AM,Houston Field #3,Girls U13 A,5,Hopkinton U13 Girls,
5183095,05/10/2015,9:15 AM,Houston Field #3,Girls U13 A,4,Londonderry Girls U13,
5208211,05/10/2015,9:15 AM,The Nick,Boys U9 B,5,Abenaki-Wolfeboro,
5208211,05/10/2015,9:15 AM,The Nick,Boys U9 B,4,Concord Crush Black,
5187270,05/10/2015,9:15 AM,Humphrey Field,Boys U13 A,5,Derry U13A,
5187270,05/10/2015,9:15 AM,Humphrey Field,Boys U13 A,5,Amherst U13A - Gold,
5183154,05/10/2015,9:15 AM,Martin Field,Girls U11 B,5,Concord Crush Black,
5183154,05/10/2015,9:15 AM,Martin Field,Girls U11 B,4,Amherst U11B - Black,
5183028,05/10/2015,9:15 AM,Nashua Road,Girls U13 B,4,Windham U13 Virginia,
5183028,05/10/2015,9:15 AM,Nashua Road,Girls U13 B,5,JSG U13G,
5183030,05/10/2015,9:15 AM,Nashua Road,Girls U13 B,5,Windham U13 Duke,
5183030,05/10/2015,9:15 AM,Nashua Road,Girls U13 B,6,Keene Crush,
5182671,05/10/2015,9:15 AM,Griffin Park,Boys U11 A,5,Windham U11A North Carolina,
5182671,05/10/2015,9:15 AM,Griffin Park,Boys U11 A,5,Londonderry Boys U11 Razors,
5187794,05/10/2015,9:15 AM,Houston Field #1,Girls U9 B,5,Hopkinton U9 Girls,
5187794,05/10/2015,9:15 AM,Houston Field #1,Girls U9 B,5,Nashua - Purple,
5187860,05/10/2015,9:15 AM,Bolton Field,Boys U9 A,5,JSG U9 Boys,
5187860,05/10/2015,9:15 AM,Bolton Field,Boys U9 A,5,Pelham Outlaws,
5182177,05/10/2015,9:15 AM,Bellamy 3,Boys U15 A,5,Cocheco,
5182177,05/10/2015,9:15 AM,Bellamy 3,Boys U15 A,5,Bedford,
5182901,05/10/2015,9:15 AM,Bridge Road,Girls U15 B,4,Plymouth Youth Lacrosse,
5182901,05/10/2015,9:15 AM,Bridge Road,Girls U15 B,5,Lakes Region Lacrosse Club,
5182956,05/10/2015,9:15 AM,Lower Bean,Girls U15 A,4,Amherst U15A - Gold,
5182956,05/10/2015,9:15 AM,Lower Bean,Girls U15 A,4,Exeter,
5208202,05/10/2015,9:30 AM,East Road Fields,Boys U9 B,5,Rattlers U9 White,
5208202,05/10/2015,9:30 AM,East Road Fields,Boys U9 B,4,Hampstead Red,
5200288,05/10/2015,9:30 AM,Sawyer Field,Boys U15 B,3,Exeter,
5200288,05/10/2015,9:30 AM,Sawyer Field,Boys U15 B,4,Rattlers U15B,
5208207,05/10/2015,9:45 AM,Muldoon Park U9 Field,Boys U9 B,4,Pelham Outlaws,
5208207,05/10/2015,9:45 AM,Muldoon Park U9 Field,Boys U9 B,4,Hopkinton U9 boys,
5183156,05/10/2015,9:45 AM,E. Derry Memorial School,Girls U11 B,5,Derry,
5183156,05/10/2015,9:45 AM,E. Derry Memorial School,Girls U11 B,5,Pelham Lady Outlaws,
5200909,05/10/2015,9:45 AM,Laurier St Field,Boys U11 C,4,Goffstown Maroon,
5200909,05/10/2015,9:45 AM,Laurier St Field,Boys U11 C,4,Windham U11C Princeton,
5187271,05/10/2015,10:00 AM,Donati Field,Boys U13 A,4,Hooksett,
5187271,05/10/2015,10:00 AM,Donati Field,Boys U13 A,4,Pelham Outlaws,
