Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,04/25/2015,10:00 AM,11:30 AM,Drexel Hill A2,Drexel Hill,Game,Aston A2,,,,,3761644,,
,04/25/2015,10:00 AM,11:30 AM,Interboro A2,Interboro,Game,UpperMerion A2,,,,,3761643,,
,04/25/2015,10:00 AM,11:30 AM,Radnor A2,Rose Tree,Game,Rose Tree A2,,,,,3761642,,
,04/25/2015,10:00 AM,11:30 AM,Marple Newtown A3,Gauntlett Center,Game,Ridley A3,,,,,3761673,,
,04/25/2015,10:00 AM,11:30 AM,Haven A1,Haven - King Field Turf,Game,Marple A1,,,,,3760525,,
2013001302,04/25/2015,10:00 AM,11:30 AM,Warriors A3,Twin Oaks Day Camp Field,Game,Perkiomen Valley A3,,,,,3767863,,
2013001532,04/25/2015,10:30 AM,12:00 PM,Lower Bucks A2,William Penn Middle Scho,Game,Boyertown A2,,,,,3768069,,
2013001498,04/25/2015,10:30 AM,12:00 PM,North Penn A1,Pennbrook Middle School,Game,Boyertown A1,,,,,3768039,,
2013001495,04/25/2015,10:30 AM,12:00 PM,Horsham A1,Cedar Hill Park,Game,CBAA A1,,,,,3768036,,
2013001068,04/25/2015,10:30 AM,12:00 PM,Crooked Crosse A1A,CCLC,Game,CBAA  A1A,,,,,3750102,,
2013001206,04/25/2015,10:30 AM,12:00 PM,Council Rock White A2,Newtown Elementary,Game,Crooked Crosse A2,,,,,3767775,,
,04/25/2015,10:45 AM,12:15 PM,Radnor Maroon A3,Radnor Memorial Park,Game,Haverford A3,,,,,3761672,,
2013001610,04/25/2015,11:00 AM,12:30 PM,Upper Moreland A3,Nathaniel Boileau Park,Game,Lower Bucks Blue A3,,,,,3768139,,
2013001506,04/25/2015,11:30 AM,1:00 PM,Spartan A1,Spartan,Game,Perkiomen Valley A1,,,,,3768047,,
2013001555,04/25/2015,11:30 AM,1:00 PM,Warriors A2,Twin Oaks Day Camp Field,Game,Souderton Red A2,,,,,3768084,,
,04/25/2015,11:45 AM,1:15 PM,Haven A3,Haven - King Field Turf,Game,Ashbee A3,,,,,3761674,,
2013001538,04/25/2015,12:00 PM,1:30 PM,Phoenixville A2,PMYC Clubhouse Field,Game,Spring-Ford A2,,,,,3768075,,
2013001533,04/25/2015,12:00 PM,1:30 PM,North Penn A2,Pennbrook Middle School,Game,Souderton White A2,,,,,3768070,,
2013001514,04/25/2015,12:00 PM,1:30 PM,Council Rock Blue A2,Newtown Elementary,Game,Deep Run A2,,,,,3768051,,
2013001096,04/25/2015,12:30 PM,2:00 PM,Haverford A1A,Haverford,Game,Springfield A1A,,,,,3750120,,
,04/25/2015,12:30 PM,2:00 PM,Radnor White A3,Radnor Memorial Park,Game,Springfield A3,,,,,3761671,,
2013001173,04/25/2015,2:00 PM,3:30 PM,Calvary A1,Calvary AA,Game,Deep Run A1,,,,,3767746,,
2013001247,04/25/2015,3:30 PM,5:00 PM,Calvary A3,Calvary AA,Game,Lansing A3,,,,,3767808,,
2013001128,04/26/2015,10:30 AM,12:00 PM,Boyertown B1A,Boyertown,Game,Moorestown B1A,,,,,3763157,,
2013001652,04/26/2015,11:00 AM,12:30 PM,Spartan B1,Spartan,Game,CBAA B1,,,,,3768181,,
2013001072,04/26/2015,11:00 AM,12:30 PM,Crooked Crosse A1A,CCLC,Game,Council Rock A1A,,,,,3750104,,
2013001639,04/26/2015,12:00 PM,1:30 PM,Horsham B1,Cedar Hill Park,Game,Deep Run B1,,,,,3768168,,
2013001131,04/26/2015,12:00 PM,1:30 PM,CBAA B1A,CBAA 2,Game,Rose Tree B1A,,,,,3763160,,
2013001631,04/26/2015,12:00 PM,1:30 PM,Council Rock B1,Newtown Elementary,Game,Lower Bucks B1,,,,,3768160,,
2013001688,04/26/2015,12:00 PM,1:30 PM,Upper Moreland B2,Nathaniel Boileau Park,Game,Deep Run B2,,,,,3768209,,
2013001112,04/26/2015,12:00 PM,1:30 PM,Radnor A1A,Springfield - Church Rd,Game,Springfield A1A,,,,,3750136,,
2013001831,04/26/2015,12:00 PM,1:30 PM,Souderton B2,Souderton,Game,Boyertown B2,,,,,3768579,,
2013001675,04/26/2015,12:00 PM,1:30 PM,Lansing B2,Abraham Lincoln High Sch,Game,Wissahickon B2,,,,,3768200,,
2013001740,04/26/2015,12:00 PM,1:30 PM,New Hope B3,Hardy Bush Fields,Game,Spartan B3,,,,,3768256,,
2013001431,04/26/2015,12:00 PM,1:30 PM,North Penn B3,Pennbrook Middle School,Game,Boyertown B3,,,,,3767979,,
2013001779,04/26/2015,12:00 PM,1:30 PM,Warriors White B3,Twin Oaks Day Camp Field,Game,Wissahickon Gold B3,,,,,3768290,,
2013001134,04/26/2015,12:30 PM,2:00 PM,Crooked Crosse B1A,CCLC,Game,Springfield B1A,,,,,3763163,,
,04/26/2015,12:30 PM,1:45 PM,Haverford C,Haverford,Game,Upper Merion C,,,,,3771121,,
,04/26/2015,1:00 PM,2:15 PM,Upper Merion C2,Heuser Field 1,Game,Aston C2,,,,,3771226,,
,04/26/2015,1:00 PM,2:30 PM,Radnor B2,Encke Field,Game,Ashbee B2,,,,,3769601,,
,04/26/2015,1:00 PM,2:30 PM,Marple Newtown B2,Episcopal Academy Turf,Game,Haverford B2,,,,,3769602,,
,04/26/2015,1:00 PM,2:30 PM,Rose Tree B3,Rose Tree,Game,Ridley B3,,,,,3769820,,
,04/26/2015,1:00 PM,2:30 PM,Aston B3,Aston (Pennell Field),Game,Radnor White B3,,,,,3769822,,
,04/26/2015,1:00 PM,2:30 PM,Conshohocken B1,Conshohocken,Game,Drexel Hill B2,,,,,3769604,,
,04/26/2015,1:00 PM,2:15 PM,Drexel Hill C2,Drexel Hill,Game,Ridley C2 White,,,,,3771228,,
,04/26/2015,1:00 PM,2:15 PM,Interboro Black C,Interboro,Game,Springfield C1,,,,,3771117,,
,04/26/2015,1:00 PM,2:30 PM,Haven B1,Haven - King Field Turf,Game,Marple Newtown B1,,,,,3768908,,
2013001726,04/26/2015,1:30 PM,3:00 PM,Lansing B3,Abraham Lincoln High Sch,Game,Crooked Crosse B3,,,,,3768242,,
2013001719,04/26/2015,1:30 PM,3:00 PM,Horsham B3,Cedar Hill Park,Game,Perkiomen Valley B3,,,,,3768235,,
2013001774,04/26/2015,1:30 PM,3:00 PM,Wariors Blue B3,Twin Oaks Day Camp Field,Game,CBAA B3,,,,,3768285,,
2013001453,04/26/2015,1:30 PM,3:00 PM,Spring-Ford B3,Brooke Elementary School,Game,Upper Moreland B3,,,,,3767996,,
2013001710,04/26/2015,1:30 PM,3:00 PM,Council Rock B3,Newtown Elementary,Game,Lower Bucks Blue B3,,,,,3768226,,
,04/26/2015,1:45 PM,3:15 PM,Springfield B1,Springfield - Church Rd,Game,Radnor B1,,,,,3768907,,
,04/26/2015,1:45 PM,3:15 PM,Asbee B1,Lower Merion - Grass,Game,Ridley B1,,,,,3768909,,
,04/26/2015,2:15 PM,3:45 PM,Haverford B3,Haverford,Game,Radnor Maroon B3,,,,,3769819,,
,04/26/2015,2:45 PM,4:00 PM,Marple Newtown C,Episcopal Academy Turf,Game,Ridley C,,,,,3771120,,
2013001150,04/26/2015,2:45 PM,4:15 PM,Radnor B1A,Radnor Memorial Park,Game,Spring-Ford B1A,,,,,3763179,,
,04/26/2015,2:45 PM,4:00 PM,Rose Tree C,Rose Tree,Game,Radnor C,,,,,3771118,,
,04/26/2015,2:45 PM,4:15 PM,Haven B3,Haven - King Field Turf,Game,Marple B3,,,,,3769821,,
2013001355,04/26/2015,3:00 PM,4:30 PM,Council Rock B2,Newtown Elementary,Game,Phoenixville B2,,,,,3767912,,
,04/26/2015,3:00 PM,4:30 PM,Ridley B2,Ridley Municipal Park,Game,UpperMerion,,,,,3769603,,
,04/26/2015,3:30 PM,4:45 PM,Springfield C2,Springfield - Church Rd,Game,Conshohocken C2,,,,,3771229,,
,04/26/2015,3:30 PM,5:00 PM,Ashbee A1,Lower Merion - Grass,Game,Ridley A1,,,,,3760523,,
2013001646,04/26/2015,4:00 PM,5:30 PM,North Penn B1,Pennbrook Middle School,Game,Calvary B1,,,,,3768175,,
2013001138,04/26/2015,4:00 PM,5:30 PM,Haverford B1A,Haverford,Game,Perkiomen Valley B1A,,,,,3763167,,
,04/26/2015,4:15 PM,5:30 PM,Haven C,Haven - King Field Turf,Game,Ashbee C,,,,,3771119,,
,04/26/2015,4:45 PM,6:00 PM,Ridley C2 Green,Ridley Municipal Park,Game,Haven C2,,,,,3771227,,
2013001332,05/01/2015,7:30 PM,9:00 PM,Lower Bucks B1,William Penn Middle Scho,Game,North Penn B1,,,,,3767893,,
2013001672,05/02/2015,8:00 AM,9:30 AM,Deep Run B2,Deep Run,Game,Lansing B2,,,,,3768197,,
2013001668,05/02/2015,9:00 AM,10:30 AM,Council Rock B2,Newtown Elementary,Game,Wissahickon B2,,,,,3768193,,
2013001857,05/02/2015,9:00 AM,10:30 AM,Boyertown B2,Boyertown,Game,Upper Moreland B2,,,,,3768609,,
2013001599,05/02/2015,9:00 AM,10:30 AM,Perkiomen Valley A3,Perk Valley Middle Schoo,Game,Upper Moreland A3,,,,,3768128,,
2013001593,05/02/2015,9:00 AM,10:30 AM,North Penn A3,Pennbrook Middle School,Game,Horsham A3,,,,,3768122,,
,05/02/2015,9:30 AM,11:00 AM,Ashbee A3,Prevost Field,Game,Radnor Maroon A3,,,,,3761676,,
,05/02/2015,10:00 AM,11:30 AM,StJoes A2,St Joe - Mary St,Game,Interboro A2,,,,,3761645,,
,05/02/2015,10:00 AM,11:30 AM,Marple A1,Gauntlett Center,Game,Ashbee A1,,,,,3760527,,
,05/02/2015,10:00 AM,11:30 AM,Warriors A1,Twin Oaks Day Camp Field,Game,Lower Bucks A1,,,,,3760526,,
,05/02/2015,10:00 AM,11:30 AM,Drexel Hill B2,Drexel Hill,Game,Springfield B2,,,,,3769627,,
,05/02/2015,10:00 AM,11:30 AM,Aston A2,Aston (Pennell Field),Game,Radnor A2,,,,,3761646,,
,05/02/2015,10:00 AM,11:30 AM,Conshohocken A1,Conshohocken,Game,Haven A1,,,,,3760528,,
,05/02/2015,10:00 AM,11:30 AM,Ridley A1,Ridley Municipal Park,Game,Wissahickon A1,,,,,3760529,,
2013001507,05/02/2015,10:00 AM,11:30 AM,Spartan A1,Spartan,Game,Calvary A1,,,,,3768048,,
,05/02/2015,10:00 AM,11:30 AM,UpperMerion A2,Heuser Field 1,Game,Drexel Hill A2,,,,,3761647,,
2013001568,05/02/2015,10:30 AM,12:00 PM,Council Rock  A3,Newtown Elementary,Game,Calvary A3,,,,,3768097,,
2013001166,05/02/2015,10:30 AM,12:00 PM,Wissahickon B1A,Wissahickon,Game,Crooked Crosse B1A,,,,,3763195,,
2013001102,05/02/2015,10:30 AM,12:00 PM,Moorestown A1A,Moorestown,Game,Crooked Crosse A1A,,,,,3750126,,
2013001117,05/02/2015,10:30 AM,12:00 PM,Springfield A1A,Springfield - Sabold,Game,CBAA  A1A,,,,,3750141,,
2013001316,05/02/2015,10:30 AM,12:00 PM,CBAA B1,CBAA 2,Game,Lower Bucks B1,,,,,3770142,,
2013001628,05/02/2015,10:30 AM,12:00 PM,CBAA B1,CBAA 2,Game,Lower Bucks B1,,,,,3768157,,
2013001822,05/02/2015,10:30 AM,12:00 PM,CBAA B1,CBAA 2,Game,Lower Bucks B1,,,,,3770143,,
2013001848,05/02/2015,10:30 AM,12:00 PM,Boyertown A1,Boyertown,Game,CBAA A1,,,,,3768600,,
2013001499,05/02/2015,10:30 AM,12:00 PM,North Penn A1,Pennbrook Middle School,Game,Horsham A1,,,,,3768040,,
2013001504,05/02/2015,10:30 AM,12:00 PM,Perkiomen Valley A1,Perk Valley Middle Schoo,Game,Deep Run A1,,,,,3768045,,
2013001833,05/02/2015,10:30 AM,12:00 PM,Souderton White A2,Souderton,Game,Deep Run A2,,,,,3768581,,
,05/02/2015,11:00 AM,12:30 PM,Radnor White A3,Encke Field,Game,Marple Newtown A3,,,,,3761675,,
,05/02/2015,11:45 AM,1:15 PM,Marple Newtown B2,Gauntlett Center,Game,Radnor B2,,,,,3769626,,
,05/02/2015,11:45 AM,1:15 PM,Ridley A3,Ridley Municipal Park,Game,Haven A3,,,,,3761677,,
2013001524,05/02/2015,12:00 PM,1:30 PM,Crooked Crosse A2,CCLC,Game,Spring-Ford A2,,,,,3768061,,
2013001618,05/02/2015,12:00 PM,1:30 PM,Wissahickon A3,Wissahickon,Game,Lower Bucks White A3,,,,,3768147,,
2013001515,05/02/2015,12:00 PM,1:30 PM,Council Rock Blue A2,Newtown Elementary,Game,Boyertown A2,,,,,3768052,,
2013001578,05/02/2015,12:00 PM,1:30 PM,Lansing A3,Abraham Lincoln High Sch,Game,Spring-Ford A3,,,,,3768107,,
2013001832,05/02/2015,12:00 PM,1:30 PM,Souderton Red A2,Souderton,Game,Lower Bucks A2,,,,,3768580,,
2013001534,05/02/2015,12:00 PM,1:30 PM,North Penn A2,Pennbrook Middle School,Game,Phoenixville A2,,,,,3768071,,
,05/02/2015,12:15 PM,1:45 PM,Springfield A3,Springfield - Sabold,Game,Haverford A3,,,,,3761678,,
,05/02/2015,12:30 PM,2:00 PM,Haverford B2,Haverford,Game,Ridley B2,,,,,3769628,,
2013001809,05/02/2015,1:30 PM,3:00 PM,CBAA A3,CBAA 1,Game,Warriors A3,,,,,3770133,,
2013001207,05/02/2015,1:30 PM,3:00 PM,Council Rock White A2,Newtown Elementary,Game,Warriors A2,,,,,3767776,,
,05/02/2015,1:45 PM,3:15 PM,Ashbee B2,Shipley Farms 1,Game,UpperMerion,,,,,3769625,,
2013001311,05/02/2015,2:00 PM,3:30 PM,Calvary B1,Calvary AA,Game,Horsham B1,,,,,3767872,,
2013001088,05/02/2015,3:00 PM,4:30 PM,Council Rock A1A,Newtown Elementary,Game,Radnor A1A,,,,,3750110,,
,05/02/2015,3:00 PM,4:30 PM,Ridley B1,Ridley Municipal Park,Game,Springfield B1,,,,,3768911,,
2013001351,05/02/2015,3:00 PM,4:30 PM,CBAA B2,CBAA 2,Game,Warriors B2,,,,,3767908,,
2013001632,05/02/2015,4:30 PM,6:00 PM,Council Rock B1,Newtown Elementary,Game,Warriors B1,,,,,3768161,,
2013001154,05/03/2015,12:00 PM,1:30 PM,Rose Tree B1A,Penncrest  HS Field 9,Game,Perkiomen Valley B1A,,,,,3763183,,
2013001849,05/03/2015,12:00 PM,1:30 PM,Boyertown A2,Boyertown,Game,Souderton White A2,,,,,3768601,,
2013001640,05/03/2015,12:00 PM,1:30 PM,Horsham B1,Cedar Hill Park,Game,Spartan B1,,,,,3768169,,
2013001163,05/03/2015,12:00 PM,1:30 PM,Spring-Ford B1A,Brooke Elementary,Game,Moorestown B1A,,,,,3763192,,
2013001508,05/03/2015,12:00 PM,1:30 PM,Spartan A1,Spartan,Game,CBAA A1,,,,,3768049,,
,05/03/2015,12:00 PM,1:30 PM,Marple Newtown B1,Gauntlett Center,Game,Asbee B1,,,,,3768912,,
2013001075,05/03/2015,12:00 PM,1:30 PM,CBAA  A1A,CBAA 1,Game,Crooked Crosse A1A,,,,,3750105,,
2013001771,05/03/2015,12:00 PM,1:30 PM,Upper Moreland B3,Nathaniel Boileau Park,Game,Wariors Blue B3,,,,,3768282,,
2013001633,05/03/2015,12:00 PM,1:30 PM,Council Rock B1,Newtown Elementary,Game,CBAA B1,,,,,3768162,,
2013001784,05/03/2015,12:00 PM,1:30 PM,Wissahickon Blue B3,Wissahickon,Game,Warriors White B3,,,,,3768295,,
2013001681,05/03/2015,12:00 PM,1:30 PM,Phoenixville B2,PMYC Clubhouse Field,Game,Lansing B2,,,,,3768206,,
2013001736,05/03/2015,12:00 PM,1:30 PM,Lower Bucks White B3,William Penn Middle Scho,Game,New Hope B3,,,,,3768252,,
2013001594,05/03/2015,12:00 PM,1:30 PM,North Penn A3,Pennbrook Middle School,Game,Calvary A3,,,,,3768123,,
2013001615,05/03/2015,12:00 PM,1:30 PM,Warriors A3,Twin Oaks Day Camp Field,Game,Lower Bucks Blue A3,,,,,3768144,,
2013001124,05/03/2015,12:00 PM,1:30 PM,Ashbee B1A,Lower Merion - Grass,Game,CBAA B1A,,,,,3763153,,
2013001135,05/03/2015,12:30 PM,2:00 PM,Crooked Crosse B1A,CCLC,Game,Radnor B1A,,,,,3763164,,
,05/03/2015,1:00 PM,2:30 PM,Radnor Maroon B3,Encke Field,Game,Ridley B3,,,,,3769826,,
2013001118,05/03/2015,1:00 PM,2:30 PM,Springfield A1A,Springfield - Church Rd,Game,Haverford A1A,,,,,3750142,,
,05/03/2015,1:00 PM,2:30 PM,Haverford B3,Haverford,Game,Haven B3,,,,,3769823,,
,05/03/2015,1:00 PM,2:15 PM,Conshohocken C2,Conshohocken,Game,Ridley C2 Green,,,,,3771231,,
,05/03/2015,1:00 PM,2:30 PM,Drexel Hill B2,Drexel Hill,Game,Marple Newtown B2,,,,,3769606,,
,05/03/2015,1:00 PM,2:30 PM,Interboro B1,Interboro,Game,Haven B1,,,,,3768910,,
2013001101,05/03/2015,1:00 PM,2:30 PM,Moorestown A1A,Moorestown,Game,Council Rock A1A,,,,,3750125,,
,05/03/2015,1:00 PM,2:15 PM,Aston C2,Aston (Pennell Field),Game,Springfield C2,,,,,3771233,,
,05/03/2015,1:00 PM,2:30 PM,UpperMerion,Heuser Field 1,Game,Radnor B2,,,,,3769607,,
,05/03/2015,1:00 PM,2:30 PM,Ashbee B2,Prevost Field,Game,Conshohocken B1,,,,,3769608,,
2013001705,05/03/2015,1:30 PM,3:00 PM,CBAA B3,CBAA 2,Game,Council Rock B3,,,,,3768221,,
2013001850,05/03/2015,1:30 PM,3:00 PM,Boyertown B3,Boyertown,Game,Perkiomen Valley B3,,,,,3768602,,
2013001408,05/03/2015,1:30 PM,3:00 PM,Horsham B3,Cedar Hill Park,Game,Spartan B3,,,,,3767956,,
2013001654,05/03/2015,1:30 PM,3:00 PM,Warriors B1,Twin Oaks Day Camp Field,Game,Deep Run B1,,,,,3768183,,
2013001500,05/03/2015,1:30 PM,3:00 PM,North Penn A1,Pennbrook Middle School,Game,Calvary A1,,,,,3768041,,
2013001418,05/03/2015,1:30 PM,3:00 PM,Lower Bucks Blue B3,William Penn Middle Scho,Game,Souderton B3,,,,,3767966,,
2013001696,05/03/2015,1:30 PM,3:00 PM,Wissahickon B2,Wissahickon,Game,CBAA B2,,,,,3768217,,
,05/03/2015,1:45 PM,3:00 PM,Ashbee C,Lower Merion - Grass,Game,Rose Tree C,,,,,3771122,,
,05/03/2015,1:45 PM,3:15 PM,Marple B3,Gauntlett Center,Game,Aston B3,,,,,3769825,,
,05/03/2015,2:45 PM,4:15 PM,Radnor White B3,Encke Field,Game,Rose Tree B3,,,,,3769824,,
,05/03/2015,2:45 PM,4:00 PM,Radnor C,Prevost Field,Game,Marple Newtown C,,,,,3771123,,
,05/03/2015,2:45 PM,4:00 PM,Upper Merion C,Heuser Field 1,Game,Haven C,,,,,3771124,,
2013001158,05/03/2015,2:45 PM,4:15 PM,Springfield B1A,Springfield - Church Rd,Game,Boyertown B1A,,,,,3763187,,
2013001139,05/03/2015,3:00 PM,4:30 PM,Haverford B1A,Haverford,Game,Wissahickon B1A,,,,,3763168,,
,05/03/2015,3:00 PM,4:15 PM,Ridley C,Ridley Municipal Park,Game,Interboro Black C,,,,,3771125,,
2013001575,05/03/2015,3:00 PM,4:30 PM,Horsham A3,Cedar Hill Park,Game,Lower Bucks White A3,,,,,3768104,,
2013001858,05/03/2015,3:00 PM,4:30 PM,Boyertown B2,Boyertown,Game,Council Rock B2,,,,,3768610,,
2013001691,05/03/2015,3:00 PM,4:30 PM,Warriors B2,Twin Oaks Day Camp Field,Game,Deep Run B2,,,,,3768212,,
,05/03/2015,3:15 PM,4:30 PM,Marple Newtown C2,Gauntlett Center,Game,Drexel Hill C2,,,,,3771230,,
,05/03/2015,4:30 PM,6:00 PM,Springfield B2,Springfield - Church Rd,Game,Ridley B2,,,,,3769605,,
,05/03/2015,4:30 PM,5:45 PM,Ridley C2 White,Ridley Municipal Park,Game,Upper Merion C2,,,,,3771232,,
,05/03/2015,6:00 PM,7:15 PM,Springfield C1,Springfield - Church Rd,Game,Haverford C,,,,,3771126,,
2013001655,05/08/2015,6:30 PM,8:00 PM,Warriors B1,Twin Oaks Day Camp Field,Game,North Penn B1,,,,,3768184,,
2013001706,05/09/2015,9:00 AM,10:30 AM,CBAA B3,CBAA 1,Game,Lower Bucks Blue B3,,,,,3768222,,
,05/09/2015,9:00 AM,10:30 AM,Radnor A2,Radnor Memorial Park,Game,UpperMerion A2,,,,,3761649,,
,05/09/2015,9:30 AM,11:00 AM,Radnor Maroon A3,Encke Field,Game,Ridley A3,,,,,3761680,,
,05/09/2015,9:30 AM,11:00 AM,Radnor B1,Ditmar Front Fie,Game,Interboro B1,,,,,3768921,,
,05/09/2015,10:00 AM,11:30 AM,UpperMerion,Heuser Field 1,Game,Drexel Hill B2,,,,,3769623,,
,05/09/2015,10:00 AM,11:30 AM,Springfield B1,Springfield - Sabold,Game,Haven B1,,,,,3768920,,
,05/09/2015,10:00 AM,11:30 AM,Marple Newtown A3,Gauntlett Center,Game,Springfield A3,,,,,3761681,,
,05/09/2015,10:00 AM,11:30 AM,Haven A1,Haven - King Field Turf,Game,Warriors A1,,,,,3760530,,
,05/09/2015,10:00 AM,11:30 AM,Rose Tree A2,Rose Tree,Game,Aston A2,,,,,3761650,,
,05/09/2015,10:00 AM,11:30 AM,Ridley A1,Ridley Municipal Park,Game,Marple A1,,,,,3760533,,
,05/09/2015,10:00 AM,11:30 AM,Drexel Hill A2,Drexel Hill,Game,StJoes A2,,,,,3761648,,
,05/09/2015,10:00 AM,11:30 AM,Wissahickon A1,Wissahickon,Game,Lower Bucks A1,,,,,3760532,,
2013001380,05/09/2015,10:00 AM,11:30 AM,Warriors B2,Twin Oaks Day Camp Field,Game,Phoenixville B2,,,,,3767933,,
2013001604,05/09/2015,10:30 AM,12:00 PM,Spring-Ford A3,Brooke Elementary School,Game,CBAA A3,,,,,3768133,,
2013001645,05/09/2015,10:30 AM,12:00 PM,Lower Bucks B1,William Penn Middle Scho,Game,Deep Run B1,,,,,3768174,,
2013001619,05/09/2015,10:30 AM,12:00 PM,Wissahickon A3,Wissahickon,Game,Lower Bucks Blue A3,,,,,3768148,,
2013001083,05/09/2015,10:30 AM,12:00 PM,CBAA  A1A,CBAA 1,Game,Moorestown A1A,,,,,3750108,,
2013001108,05/09/2015,10:30 AM,12:00 PM,Council Rock A1A,Newtown Elementary,Game,Springfield A1A,,,,,3750132,,
2013001496,05/09/2015,10:30 AM,12:00 PM,Horsham A1,Cedar Hill Park,Game,Calvary A1,,,,,3768037,,
2013001147,05/09/2015,10:30 AM,12:00 PM,Perkiomen Valley B1A,Perk Valley MS west,Game,CBAA B1A,,,,,3763176,,
2013001836,05/09/2015,10:30 AM,12:00 PM,Souderton B3,Souderton,Game,Spring-Ford B3,,,,,3768584,,
2013001851,05/09/2015,10:30 AM,12:00 PM,Boyertown A1,Boyertown,Game,Spartan A1,,,,,3768603,,
2013001579,05/09/2015,10:30 AM,12:00 PM,Lansing A3,Abraham Lincoln High Sch,Game,Lower Bucks White A3,,,,,3768108,,
2013001151,05/09/2015,10:45 AM,12:15 PM,Radnor B1A,Radnor Memorial Park,Game,Springfield B1A,,,,,3763180,,
2013001760,05/09/2015,11:00 AM,12:30 PM,Spartan B3,Spartan,Game,Wissahickon Blue B3,,,,,3768271,,
,05/09/2015,11:15 AM,12:45 PM,Radnor B2,Ditmar Front Fie,Game,Conshohocken B1,,,,,3769622,,
2013001656,05/09/2015,11:30 AM,1:00 PM,Warriors B1,Twin Oaks Day Camp Field,Game,CBAA B1,,,,,3768185,,
,05/09/2015,11:45 AM,1:15 PM,Springfield B2,Springfield - Sabold,Game,Haverford B2,,,,,3769621,,
,05/09/2015,11:45 AM,1:15 PM,Haven A3,Haven - King Field Turf,Game,Radnor White A3,,,,,3761679,,
,05/09/2015,11:45 AM,1:15 PM,Ridley B1,Ridley Municipal Park,Game,Marple Newtown B1,,,,,3768919,,
2013001527,05/09/2015,12:00 PM,1:30 PM,Deep Run A2,Deep Run,Game,Lower Bucks A2,,,,,3768064,,
2013001377,05/09/2015,12:00 PM,1:30 PM,Upper Moreland B2,Nathaniel Boileau Park,Game,Wissahickon B2,,,,,3767930,,
2013001477,05/09/2015,12:00 PM,1:30 PM,Wissahickon Gold B3,Wissahickon,Game,Wariors Blue B3,,,,,3768020,,
2013001489,05/09/2015,12:00 PM,1:30 PM,CBAA A1,CBAA 1,Game,North Penn A1,,,,,3768030,,
2013001576,05/09/2015,12:00 PM,1:30 PM,Horsham A3,Cedar Hill Park,Game,Calvary A3,,,,,3768105,,
2013001852,05/09/2015,12:00 PM,1:30 PM,Boyertown A2,Boyertown,Game,Phoenixville A2,,,,,3768604,,
,05/09/2015,12:00 PM,1:30 PM,Haverford A3,Haverford Reserve Grass,Game,Ashbee A3,,,,,3761682,,
2013001834,05/09/2015,12:00 PM,1:30 PM,Souderton Red A2,Souderton,Game,Council Rock Blue A2,,,,,3768582,,
,05/09/2015,12:00 PM,1:30 PM,Ashbee A1,Shipley Farms 1,Game,Conshohocken A1,,,,,3760531,,
2013001741,05/09/2015,12:00 PM,1:30 PM,New Hope B3,Hardy Bush Fields,Game,Upper Moreland B3,,,,,3768257,,
2013001239,05/09/2015,12:00 PM,1:30 PM,Spring-Ford A2,Brooke Elementary School,Game,Council Rock White A2,,,,,3767800,,
2013001535,05/09/2015,12:00 PM,1:30 PM,North Penn A2,Pennbrook Middle School,Game,Warriors A2,,,,,3768072,,
2013001600,05/09/2015,12:00 PM,1:30 PM,Perkiomen Valley A3,Perk Valley Middle Schoo,Game,Council Rock  A3,,,,,3768129,,
2013001140,05/09/2015,12:30 PM,2:00 PM,Haverford B1A,Haverford,Game,Ashbee B1A,,,,,3763169,,
2013001409,05/09/2015,1:30 PM,3:00 PM,Horsham B3,Cedar Hill Park,Game,Warriors White B3,,,,,3767957,,
2013001835,05/09/2015,1:30 PM,3:00 PM,Souderton White A2,Souderton,Game,Crooked Crosse A2,,,,,3768583,,
2013001664,05/09/2015,1:30 PM,3:00 PM,CBAA B2,CBAA 1,Game,Lansing B2,,,,,3768189,,
2013001403,05/09/2015,1:30 PM,3:00 PM,Crooked Crosse B3,CCLC,Game,Boyertown B3,,,,,3767951,,
2013001715,05/09/2015,1:30 PM,3:00 PM,Crooked Crosse B3,CCLC,Game,Boyertown B3,,,,,3768231,,
,05/09/2015,1:30 PM,3:00 PM,Ridley B2,Ridley Municipal Park,Game,Marple Newtown B2,,,,,3769624,,
2013001283,05/09/2015,1:30 PM,3:00 PM,North Penn A3,Pennbrook Middle School,Game,Warriors A3,,,,,3767844,,
2013001624,05/09/2015,2:00 PM,3:30 PM,Calvary B1,Calvary AA,Game,Council Rock B1,,,,,3768153,,
2013001109,05/09/2015,3:00 PM,4:30 PM,Radnor A1A,Encke Field,Game,Crooked Crosse A1A,,,,,3750133,,
2013001669,05/09/2015,4:30 PM,6:00 PM,Council Rock B2,Newtown Elementary,Game,Souderton B2,,,,,3768194,,
2013001665,05/10/2015,10:30 AM,12:00 PM,CBAA B2,CBAA 1,Game,Deep Run B2,,,,,3768190,,
2013001516,05/10/2015,12:00 PM,1:30 PM,Council Rock Blue A2,Newtown Elementary,Game,Lower Bucks A2,,,,,3768053,,
2013001317,05/10/2015,12:00 PM,1:30 PM,CBAA B1,CBAA 1,Game,Deep Run B1,,,,,3767878,,
2013001629,05/10/2015,12:00 PM,1:30 PM,CBAA B1,CBAA 1,Game,Deep Run B1,,,,,3770138,,
